date,symbol,score,direction,position_size,market_regime,technical_score,seasonal_score,technical_weight,seasonality_weight,seasonality_confidence,return,max_return,max_drawdown,win
2023-01-02,AXP,0.6535501725680787,LONG,0.054606505177042367,mixed,0.6254596460195445,1,0.925,0.075,0.3,0.033170201196302304,0.033170201196302304,-0.004690048939641094,1.0
2023-01-02,CRM,0.6513700841106584,LONG,0.05454110252331976,mixed,0.6231027936331442,1,0.925,0.075,0.3,0.09393085027452142,0.09393085027452142,0.0,1.0
2023-01-02,VRTX,0.6497072177568755,LONG,0.05449121653270626,mixed,0.6213051002777032,1,0.925,0.075,0.3,0.00954478707782679,0.01464932522201244,-0.009754562617998615,1.0
2023-01-02,XOM,0.6493820676200008,LONG,0.054481462028600026,mixed,0.6209535866162171,1,0.925,0.075,0.3,0.03361186743028822,0.03774293493568675,0.0,1.0
2023-01-02,CAT,0.6489450118525922,LONG,0.05446835035557777,mixed,0.6204810938946943,1,0.925,0.075,0.3,0.048685532484929656,0.048685532484929656,0.0,1.0
2023-01-02,AAPL,0.6473229696503499,LONG,0.054419689089510496,mixed,0.618727534757135,1,0.925,0.075,0.3,0.045254657391860534,0.045254657391860534,-0.0003997761253697702,1.0
2023-01-02,SCHW,0.553274489896073,SHORT,0.04127858775750576,mixed,0.5170535025903492,1,0.925,0.075,0.3,-0.044910910422260274,0.0,-0.044910910422260274,0.0
2023-01-02,MRK,0.4863745449803352,SHORT,0.04000000000000001,mixed,0.4447292378165786,1,0.925,0.075,0.3,0.0029692280007197975,0.006838222062263858,-0.033291344250494896,1.0
2023-01-03,ETN,0.7406318061551004,LONG,0.05721895418465302,mixed,0.7196019526001085,1,0.925,0.075,0.3,0.016862123613312182,0.02123613312202849,-0.003486529318542069,1.0
2023-01-03,PLD,0.7060000761150902,LONG,0.056180002283452705,mixed,0.6821622444487462,1,0.925,0.075,0.3,0.029816310231608835,0.037891560919336195,0.0,1.0
2023-01-03,INTC,0.6885001789635236,LONG,0.05565500536890571,mixed,0.6632434367173228,1,0.925,0.075,0.3,0.10138421249532363,0.10138421249532363,0.0,1.0
2023-01-03,NVDA,0.6798667399025082,LONG,0.05539600219707525,mixed,0.6539099890837927,1,0.925,0.075,0.3,0.11135172895564091,0.11135172895564091,-0.0034928396786587496,1.0
2023-01-03,META,0.6788240810081355,LONG,0.05536472243024407,mixed,0.6527827902790655,1,0.925,0.075,0.3,0.06613756613756626,0.06613756613756626,0.0,1.0
2023-01-03,AMD,0.67518381843605,LONG,0.0552555145530815,mixed,0.6488473712822163,1,0.925,0.075,0.3,0.06294907841299596,0.06294907841299596,-0.026398000624804716,1.0
2023-01-03,GE,0.6718969469104927,LONG,0.055156908407314784,mixed,0.6452939966599922,1,0.925,0.075,0.3,-0.11426217933631451,0.0,-0.17392327606495647,0.0
2023-01-03,ACN,0.6673544855311495,LONG,0.055020634565934486,mixed,0.6403832276012428,1,0.925,0.075,0.3,0.017279656626951884,0.017279656626951884,-0.02693702360689696,1.0
2023-01-03,INTU,0.6658847885548906,LONG,0.05497654365664672,mixed,0.6387943660052872,1,0.925,0.075,0.3,-0.006390919781174907,0.010634490515874962,-0.039777084718032624,0.0
2023-01-03,EOG,0.6648107391553795,LONG,0.054944322174661386,mixed,0.6376332315193292,1,0.925,0.075,0.3,0.025391723583768552,0.02651667336279628,-0.0007231820008035629,1.0
2023-01-03,ADBE,0.6647209582747261,LONG,0.05494162874824179,mixed,0.637536171107812,1,0.925,0.075,0.3,0.005283153270806045,0.01501840199453877,-0.02516917962721126,1.0
2023-01-03,MSFT,0.6637062054948113,LONG,0.05491118616484434,mixed,0.6364391410754717,1,0.925,0.075,0.3,-0.044786710075966345,0.0,-0.0720844811753903,0.0
2023-01-03,SO,0.6598080616340405,LONG,0.054794241849021215,mixed,0.63222493149626,1,0.925,0.075,0.3,-0.010987482614742784,0.008484005563282328,-0.02114047287899875,0.0
2023-01-03,DE,0.6578166308548093,LONG,0.05473449892564428,mixed,0.6300720333565507,1,0.925,0.075,0.3,0.030969384147634837,0.030969384147634837,-0.022531758938461904,1.0
2023-01-03,TSLA,0.6575574890805971,LONG,0.05472672467241792,mixed,0.629791880087132,1,0.925,0.075,0.3,0.09944495837187789,0.10795559666975026,0.0,1.0
2023-01-03,CB,0.6555381002038443,LONG,0.05466614300611533,mixed,0.6276087569771289,1,0.925,0.075,0.3,0.018118403768627982,0.03664447162205011,0.0,1.0
2023-01-03,ISRG,0.6544927709255587,LONG,0.05463478312776676,mixed,0.6264786712708743,1,0.925,0.075,0.3,0.021571358656778294,0.021571358656778294,-0.0026352445130444174,1.0
2023-01-03,AXP,0.6535501725680787,LONG,0.054606505177042367,mixed,0.6254596460195445,1,0.925,0.075,0.3,0.033170201196302304,0.033170201196302304,-0.004690048939641094,1.0
2023-01-03,CRM,0.6513700841106584,LONG,0.05454110252331976,mixed,0.6231027936331442,1,0.925,0.075,0.3,0.09393085027452142,0.09393085027452142,0.0,1.0
2023-01-03,VRTX,0.6497072177568755,LONG,0.05449121653270626,mixed,0.6213051002777032,1,0.925,0.075,0.3,0.00954478707782679,0.01464932522201244,-0.009754562617998615,1.0
2023-01-03,XOM,0.6493820676200008,LONG,0.054481462028600026,mixed,0.6209535866162171,1,0.925,0.075,0.3,0.03361186743028822,0.03774293493568675,0.0,1.0
2023-01-03,CAT,0.6489450118525922,LONG,0.05446835035557777,mixed,0.6204810938946943,1,0.925,0.075,0.3,0.048685532484929656,0.048685532484929656,0.0,1.0
2023-01-03,AAPL,0.6473229696503499,LONG,0.054419689089510496,mixed,0.618727534757135,1,0.925,0.075,0.3,0.045254657391860534,0.045254657391860534,-0.0003997761253697702,1.0
2023-01-03,SCHW,0.553274489896073,SHORT,0.04127858775750576,mixed,0.5170535025903492,1,0.925,0.075,0.3,-0.044910910422260274,0.0,-0.044910910422260274,0.0
2023-01-03,MRK,0.4863745449803352,SHORT,0.04000000000000001,mixed,0.4447292378165786,1,0.925,0.075,0.3,0.0029692280007197975,0.006838222062263858,-0.033291344250494896,1.0
2023-01-04,ETN,0.7406318061551004,LONG,0.05721895418465302,mixed,0.7196019526001085,1,0.925,0.075,0.3,0.033182218864122974,0.033182218864122974,-0.010200226671703845,1.0
2023-01-04,PLD,0.7060000761150902,LONG,0.056180002283452705,mixed,0.6821622444487462,1,0.925,0.075,0.3,0.03411422708618339,0.03411422708618339,-0.035140218878248974,1.0
2023-01-04,INTC,0.6885001789635236,LONG,0.05565500536890571,mixed,0.6632434367173228,1,0.925,0.075,0.3,0.0783959537572255,0.0783959537572255,-0.004335260115606972,1.0
2023-01-04,NVDA,0.6798667399025082,LONG,0.05539600219707525,mixed,0.6539099890837927,1,0.925,0.075,0.3,0.0848871109905755,0.0848871109905755,-0.03281578412095738,1.0
2023-01-04,META,0.6788240810081355,LONG,0.05536472243024407,mixed,0.6527827902790655,1,0.925,0.075,0.3,0.04333830572348262,0.04412341995760387,-0.003375991206720631,1.0
2023-01-04,AMD,0.67518381843605,LONG,0.0552555145530815,mixed,0.6488473712822163,1,0.925,0.075,0.3,0.06804825239715444,0.06804825239715444,-0.03603464274667489,1.0
2023-01-04,GE,0.6718969469104927,LONG,0.055156908407314784,mixed,0.6452939966599922,1,0.925,0.075,0.3,0.10669515669515661,0.10669515669515661,0.0,1.0
2023-01-04,ACN,0.6673544855311495,LONG,0.055020634565934486,mixed,0.6403832276012428,1,0.925,0.075,0.3,0.04358802999925748,0.04358802999925748,-0.0236132768990865,1.0
2023-01-04,INTU,0.6658847885548906,LONG,0.05497654365664672,mixed,0.6387943660052872,1,0.925,0.075,0.3,0.009551293510738844,0.00962790816456823,-0.0407334576193273,1.0
2023-01-04,EOG,0.6648107391553795,LONG,0.054944322174661386,mixed,0.6376332315193292,1,0.925,0.075,0.3,0.02002251527822447,0.02725956899324542,0.0,1.0
2023-01-04,ADBE,0.6647209582747261,LONG,0.05494162874824179,mixed,0.637536171107812,1,0.925,0.075,0.3,0.004452125010983807,0.004452125010983807,-0.03798951407398737,1.0
2023-01-04,MSFT,0.6637062054948113,LONG,0.05491118616484434,mixed,0.6364391410754717,1,0.925,0.075,0.3,0.029113924050632983,0.029113924050632983,-0.029637712789175,1.0
2023-01-04,SO,0.6598080616340405,LONG,0.054794241849021215,mixed,0.63222493149626,1,0.925,0.075,0.3,-0.01310164115294446,0.0,-0.029375258585022886,0.0
2023-01-04,DE,0.6578166308548093,LONG,0.05473449892564428,mixed,0.6300720333565507,1,0.925,0.075,0.3,0.023613866062151694,0.03294134315670159,-0.020662132804382734,1.0
2023-01-04,TSLA,0.6575574890805971,LONG,0.05472672467241792,mixed,0.629791880087132,1,0.925,0.075,0.3,0.08430130235832452,0.08430130235832452,-0.029039070749735982,1.0
2023-01-04,CB,0.6555381002038443,LONG,0.05466614300611533,mixed,0.6276087569771289,1,0.925,0.075,0.3,0.000935828877005383,0.01987522281639932,-0.003966131907308444,1.0
2023-01-04,ISRG,0.6544927709255587,LONG,0.05463478312776676,mixed,0.6264786712708743,1,0.925,0.075,0.3,-0.03718518518518526,0.005037037037037087,-0.03718518518518526,0.0
2023-01-04,AXP,0.6535501725680787,LONG,0.054606505177042367,mixed,0.6254596460195445,1,0.925,0.075,0.3,0.022452504317789262,0.022452504317789262,-0.02730171383021114,1.0
2023-01-04,CRM,0.6513700841106584,LONG,0.05454110252331976,mixed,0.6231027936331442,1,0.925,0.075,0.3,0.03803997421018699,0.05623612006590726,-0.02328247009098073,1.0
2023-01-04,VRTX,0.6497072177568755,LONG,0.05449121653270626,mixed,0.6213051002777032,1,0.925,0.075,0.3,0.018896210298783307,0.018896210298783307,-0.01255098839033562,1.0
2023-01-04,XOM,0.6493820676200008,LONG,0.054481462028600026,mixed,0.6209535866162171,1,0.925,0.075,0.3,0.04259501965923995,0.04259501965923995,0.0,1.0
2023-01-04,CAT,0.6489450118525922,LONG,0.05446835035557777,mixed,0.6204810938946943,1,0.925,0.075,0.3,0.038821677162744345,0.038821677162744345,-0.004474643685780628,1.0
2023-01-04,AAPL,0.6473229696503499,LONG,0.054419689089510496,mixed,0.618727534757135,1,0.925,0.075,0.3,0.05642608420386206,0.05642608420386206,-0.010604621715732853,1.0
2023-01-04,SCHW,0.553274489896073,SHORT,0.04127858775750576,mixed,0.5170535025903492,1,0.925,0.075,0.3,-0.00083983203359337,0.0028794241151769034,-0.02723455308938225,0.0
2023-01-04,MRK,0.4863745449803352,SHORT,0.04000000000000001,mixed,0.4447292378165786,1,0.925,0.075,0.3,0.009011420413990053,0.015167737330478255,-0.024625267665952938,1.0
2023-01-05,ETN,0.7406318061551004,LONG,0.05721895418465302,mixed,0.7196019526001085,1,0.925,0.075,0.3,0.04777353689567443,0.04777353689567443,0.0,1.0
2023-01-05,PLD,0.7060000761150902,LONG,0.056180002283452705,mixed,0.6821622444487462,1,0.925,0.075,0.3,0.0821444395214888,0.0821444395214888,0.0,1.0
2023-01-05,INTC,0.6885001789635236,LONG,0.05565500536890571,mixed,0.6632434367173228,1,0.925,0.075,0.3,0.09905660377358493,0.09905660377358493,0.0,1.0
2023-01-05,NVDA,0.6798667399025082,LONG,0.05539600219707525,mixed,0.6539099890837927,1,0.925,0.075,0.3,0.15744830003505086,0.15744830003505086,0.0,1.0
2023-01-05,META,0.6788240810081355,LONG,0.05536472243024407,mixed,0.6527827902790655,1,0.925,0.075,0.3,0.0769654955096897,0.0769654955096897,0.0,1.0
2023-01-05,AMD,0.67518381843605,LONG,0.0552555145530815,mixed,0.6488473712822163,1,0.925,0.075,0.3,0.13588961976576286,0.13588961976576286,0.0,1.0
2023-01-05,GE,0.6718969469104927,LONG,0.055156908407314784,mixed,0.6452939966599922,1,0.925,0.075,0.3,0.10618600084163267,0.10618600084163267,0.0,1.0
2023-01-05,ACN,0.6673544855311495,LONG,0.055020634565934486,mixed,0.6403832276012428,1,0.925,0.075,0.3,0.0793216214160771,0.0793216214160771,0.0,1.0
2023-01-05,INTU,0.6658847885548906,LONG,0.05497654365664672,mixed,0.6387943660052872,1,0.925,0.075,0.3,0.056120547361695285,0.056120547361695285,0.0,1.0
2023-01-05,EOG,0.6648107391553795,LONG,0.054944322174661386,mixed,0.6376332315193292,1,0.925,0.075,0.3,0.04880205820871517,0.04880205820871517,0.0,1.0
2023-01-05,ADBE,0.6647209582747261,LONG,0.05494162874824179,mixed,0.637536171107812,1,0.925,0.075,0.3,0.049019607843137324,0.049019607843137324,0.0,1.0
2023-01-05,MSFT,0.6637062054948113,LONG,0.05491118616484434,mixed,0.6364391410754717,1,0.925,0.075,0.3,0.0728712158697314,0.0728712158697314,0.0,1.0
2023-01-05,SO,0.6598080616340405,LONG,0.054794241849021215,mixed,0.63222493149626,1,0.925,0.075,0.3,-0.0005683432793406087,0.017760727479397557,-0.0005683432793406087,0.0
2023-01-05,DE,0.6578166308548093,LONG,0.05473449892564428,mixed,0.6300720333565507,1,0.925,0.075,0.3,0.05150338774624444,0.054734405516842256,0.0,1.0
2023-01-05,TSLA,0.6575574890805971,LONG,0.05472672467241792,mixed,0.629791880087132,1,0.925,0.075,0.3,0.11981149175276416,0.11981149175276416,0.0,1.0
2023-01-05,CB,0.6555381002038443,LONG,0.05466614300611533,mixed,0.6276087569771289,1,0.925,0.075,0.3,0.009125067096081553,0.023707282161388493,-0.00022365360529616823,1.0
2023-01-05,ISRG,0.6544927709255587,LONG,0.05463478312776676,mixed,0.6264786712708743,1,0.925,0.075,0.3,-0.0434814980269526,0.010200282927555688,-0.0434814980269526,0.0
2023-01-05,AXP,0.6535501725680787,LONG,0.054606505177042367,mixed,0.6254596460195445,1,0.925,0.075,0.3,0.05797992214710087,0.05797992214710087,0.0,1.0
2023-01-05,CRM,0.6513700841106584,LONG,0.05454110252331976,mixed,0.6231027936331442,1,0.925,0.075,0.3,0.09725685785536153,0.09725685785536153,0.0,1.0
2023-01-05,VRTX,0.6497072177568755,LONG,0.05449121653270626,mixed,0.6213051002777032,1,0.925,0.075,0.3,0.02903886901247009,0.02903886901247009,-0.01618673799020448,1.0
2023-01-05,XOM,0.6493820676200008,LONG,0.054481462028600026,mixed,0.6209535866162171,1,0.925,0.075,0.3,0.03671824924457472,0.03671824924457472,-0.006775936269572337,1.0
2023-01-05,CAT,0.6489450118525922,LONG,0.05446835035557777,mixed,0.6204810938946943,1,0.925,0.075,0.3,0.06155318794739467,0.06155318794739467,0.0,1.0
2023-01-05,AAPL,0.6473229696503499,LONG,0.054419689089510496,mixed,0.618727534757135,1,0.925,0.075,0.3,0.06710926251799712,0.06774916013437861,0.0,1.0
2023-01-05,SCHW,0.553274489896073,SHORT,0.04127858775750576,mixed,0.5170535025903492,1,0.925,0.075,0.3,-0.00445193117555053,0.0,-0.030200938515220852,0.0
2023-01-05,MRK,0.4863745449803352,SHORT,0.04000000000000001,mixed,0.4447292378165786,1,0.925,0.075,0.3,0.016455473424850445,0.028687082013375616,-0.010559662090813118,1.0
2023-01-06,ETN,0.7406318061551004,LONG,0.05721895418465302,mixed,0.7196019526001085,1,0.925,0.075,0.3,0.020794537554314055,0.02240844196151467,-0.004283054003724381,1.0
2023-01-06,PLD,0.7060000761150902,LONG,0.056180002283452705,mixed,0.6821622444487462,1,0.925,0.075,0.3,0.04500642948992713,0.046892413201885974,-0.005143591941706031,1.0
2023-01-06,INTC,0.6885001789635236,LONG,0.05565500536890571,mixed,0.6632434367173228,1,0.925,0.075,0.3,0.04803341454925162,0.054298642533936604,0.0,1.0
2023-01-06,NVDA,0.6798667399025082,LONG,0.05539600219707525,mixed,0.6539099890837927,1,0.925,0.075,0.3,0.13729053099131844,0.13729053099131844,0.0,1.0
2023-01-06,META,0.6788240810081355,LONG,0.05536472243024407,mixed,0.6527827902790655,1,0.925,0.075,0.3,0.053530226119058444,0.053530226119058444,-0.0042301184433164996,1.0
2023-01-06,AMD,0.67518381843605,LONG,0.0552555145530815,mixed,0.6488473712822163,1,0.925,0.075,0.3,0.11006879299562225,0.11006879299562225,0.0,1.0
2023-01-06,GE,0.6718969469104927,LONG,0.055156908407314784,mixed,0.6452939966599922,1,0.925,0.075,0.3,0.11481790380872957,0.11481790380872957,0.0,1.0
2023-01-06,ACN,0.6673544855311495,LONG,0.055020634565934486,mixed,0.6403832276012428,1,0.925,0.075,0.3,0.048029419412354696,0.05434419226626053,0.0,1.0
2023-01-06,INTU,0.6658847885548906,LONG,0.05497654365664672,mixed,0.6387943660052872,1,0.925,0.075,0.3,0.017308289351133183,0.026337576322053212,0.0,1.0
2023-01-06,EOG,0.6648107391553795,LONG,0.054944322174661386,mixed,0.6376332315193292,1,0.925,0.075,0.3,0.015611516435239736,0.023378049737192985,-0.004863889542637519,1.0
2023-01-06,ADBE,0.6647209582747261,LONG,0.05494162874824179,mixed,0.637536171107812,1,0.925,0.075,0.3,0.034951164537941386,0.03543200601051847,0.0,1.0
2023-01-06,MSFT,0.6637062054948113,LONG,0.05491118616484434,mixed,0.6364391410754717,1,0.925,0.075,0.3,0.06357533454852612,0.06357533454852612,0.0,1.0
2023-01-06,SO,0.6598080616340405,LONG,0.054794241849021215,mixed,0.63222493149626,1,0.925,0.075,0.3,-0.01828842663688402,0.0,-0.01828842663688402,0.0
2023-01-06,DE,0.6578166308548093,LONG,0.05473449892564428,mixed,0.6300720333565507,1,0.925,0.075,0.3,0.030857973597204887,0.030857973597204887,0.0,1.0
2023-01-06,TSLA,0.6575574890805971,LONG,0.05472672467241792,mixed,0.629791880087132,1,0.925,0.075,0.3,0.08261100300725281,0.09287104192464178,0.0,1.0
2023-01-06,CB,0.6555381002038443,LONG,0.05466614300611533,mixed,0.6276087569771289,1,0.925,0.075,0.3,-0.007297037490168731,0.0,-0.0233767368697021,0.0
2023-01-06,ISRG,0.6544927709255587,LONG,0.05463478312776676,mixed,0.6264786712708743,1,0.925,0.075,0.3,-0.0424941750804394,0.0035874107770258786,-0.04974296386700688,0.0
2023-01-06,AXP,0.6535501725680787,LONG,0.054606505177042367,mixed,0.6254596460195445,1,0.925,0.075,0.3,0.037224478923886285,0.037224478923886285,0.0,1.0
2023-01-06,CRM,0.6513700841106584,LONG,0.05454110252331976,mixed,0.6231027936331442,1,0.925,0.075,0.3,0.06405238061347947,0.0646929044196143,0.0,1.0
2023-01-06,VRTX,0.6497072177568755,LONG,0.05449121653270626,mixed,0.6213051002777032,1,0.925,0.075,0.3,0.0369732262844148,0.0369732262844148,-0.02405154887839827,1.0
2023-01-06,XOM,0.6493820676200008,LONG,0.054481462028600026,mixed,0.6209535866162171,1,0.925,0.075,0.3,0.023703971772369534,0.024337283995295375,-0.018637473988962292,1.0
2023-01-06,CAT,0.6489450118525922,LONG,0.05446835035557777,mixed,0.6204810938946943,1,0.925,0.075,0.3,0.03857590613196161,0.03857590613196161,-0.009001044764124444,1.0
2023-01-06,AAPL,0.6473229696503499,LONG,0.054419689089510496,mixed,0.618727534757135,1,0.925,0.075,0.3,0.03965437432494975,0.03965437432494975,0.0,1.0
2023-01-06,SCHW,0.553274489896073,SHORT,0.04127858775750576,mixed,0.5170535025903492,1,0.925,0.075,0.3,0.018452803406671422,0.018452803406671422,-0.012775017743080177,1.0
2023-01-06,MRK,0.4863745449803352,SHORT,0.04000000000000001,mixed,0.4447292378165786,1,0.925,0.075,0.3,0.022553117380703615,0.03883664228491822,0.0,1.0
2023-01-09,ETN,0.7406318061551004,LONG,0.05721895418465302,mixed,0.7196019526001085,1,0.925,0.075,0.3,0.009510193933366492,0.02380656389855801,-0.0029214321233217233,1.0
2023-01-09,PLD,0.7060000761150902,LONG,0.056180002283452705,mixed,0.6821622444487462,1,0.925,0.075,0.3,0.046183008788557633,0.05221437187661556,-8.616232982944267e-05,1.0
2023-01-09,INTC,0.6885001789635236,LONG,0.05565500536890571,mixed,0.6632434367173228,1,0.925,0.075,0.3,0.009894234049812444,0.033435687478676236,0.0,1.0
2023-01-09,NVDA,0.6798667399025082,LONG,0.05539600219707525,mixed,0.6539099890837927,1,0.925,0.075,0.3,0.13271051958024066,0.13271051958024066,0.0,1.0
2023-01-09,META,0.6788240810081355,LONG,0.05536472243024407,mixed,0.6527827902790655,1,0.925,0.075,0.3,0.04549316443963864,0.05800571560979371,0.0,1.0
2023-01-09,AMD,0.67518381843605,LONG,0.0552555145530815,mixed,0.6488473712822163,1,0.925,0.075,0.3,0.0646936347412256,0.0646936347412256,0.0,1.0
2023-01-09,GE,0.6718969469104927,LONG,0.055156908407314784,mixed,0.6452939966599922,1,0.925,0.075,0.3,0.10760974267235439,0.10760974267235439,0.0,1.0
2023-01-09,ACN,0.6673544855311495,LONG,0.055020634565934486,mixed,0.6403832276012428,1,0.925,0.075,0.3,0.040657534246575325,0.040657534246575325,0.0,1.0
2023-01-09,INTU,0.6658847885548906,LONG,0.05497654365664672,mixed,0.6387943660052872,1,0.925,0.075,0.3,-0.013001467091617308,0.0034400768958365298,-0.016846258916375697,0.0
2023-01-09,EOG,0.6648107391553795,LONG,0.054944322174661386,mixed,0.6376332315193292,1,0.925,0.075,0.3,0.018082191780821936,0.021135029354207347,-0.007045009784735857,1.0
2023-01-09,ADBE,0.6647209582747261,LONG,0.05494162874824179,mixed,0.637536171107812,1,0.925,0.075,0.3,0.007017954266331297,0.007485817884086795,-0.009591204163986284,1.0
2023-01-09,MSFT,0.6637062054948113,LONG,0.05491118616484434,mixed,0.6364391410754717,1,0.925,0.075,0.3,0.05825114476928491,0.05825114476928491,0.0,1.0
2023-01-09,SO,0.6598080616340405,LONG,0.054794241849021215,mixed,0.63222493149626,1,0.925,0.075,0.3,-0.02027972027972032,0.0008391608391608709,-0.02027972027972032,0.0
2023-01-09,DE,0.6578166308548093,LONG,0.05473449892564428,mixed,0.6300720333565507,1,0.925,0.075,0.3,0.023353573096683792,0.02669313404950959,0.0,1.0
2023-01-09,TSLA,0.6575574890805971,LONG,0.05472672467241792,mixed,0.629791880087132,1,0.925,0.075,0.3,0.09785422058946325,0.09785422058946325,-0.007681389329548315,1.0
2023-01-09,CB,0.6555381002038443,LONG,0.05466614300611533,mixed,0.6276087569771289,1,0.925,0.075,0.3,0.005010961478233656,0.016464587714196264,0.0,1.0
2023-01-09,ISRG,0.6544927709255587,LONG,0.05463478312776676,mixed,0.6264786712708743,1,0.925,0.075,0.3,-0.012078662288151545,0.02427056203525462,-0.030158909900728528,0.0
2023-01-09,AXP,0.6535501725680787,LONG,0.054606505177042367,mixed,0.6254596460195445,1,0.925,0.075,0.3,0.022273936170212727,0.035638297872340324,0.0,1.0
2023-01-09,CRM,0.6513700841106584,LONG,0.05454110252331976,mixed,0.6231027936331442,1,0.925,0.075,0.3,0.009313392250169984,0.01699524133242692,-0.014955812372535614,1.0
2023-01-09,VRTX,0.6497072177568755,LONG,0.05449121653270626,mixed,0.6213051002777032,1,0.925,0.075,0.3,0.101507608657275,0.101507608657275,0.0,1.0
2023-01-09,XOM,0.6493820676200008,LONG,0.054481462028600026,mixed,0.6209535866162171,1,0.925,0.075,0.3,0.04111735963860983,0.043790909929012634,0.0,1.0
2023-01-09,CAT,0.6489450118525922,LONG,0.05446835035557777,mixed,0.6204810938946943,1,0.925,0.075,0.3,0.039088476198199607,0.04800908279944844,0.0,1.0
2023-01-09,AAPL,0.6473229696503499,LONG,0.054419689089510496,mixed,0.618727534757135,1,0.925,0.075,0.3,0.044487130234344925,0.044487130234344925,0.0,1.0
2023-01-09,SCHW,0.553274489896073,SHORT,0.04127858775750576,mixed,0.5170535025903492,1,0.925,0.075,0.3,0.02270865035701758,0.028678450193140612,-0.0022240430762027123,1.0
2023-01-09,MRK,0.4863745449803352,SHORT,0.04000000000000001,mixed,0.4447292378165786,1,0.925,0.075,0.3,-0.0006341728574017701,0.0,-0.016941474904874115,0.0
2023-01-10,ETN,0.7406318061551004,LONG,0.05721895418465302,mixed,0.7196019526001085,1,0.925,0.075,0.3,-0.017953992893211118,0.026806308833613936,-0.017953992893211118,0.0
2023-01-10,PLD,0.7060000761150902,LONG,0.056180002283452705,mixed,0.6821622444487462,1,0.925,0.075,0.3,0.05687203791469202,0.05687203791469202,0.0,1.0
2023-01-10,INTC,0.6885001789635236,LONG,0.05565500536890571,mixed,0.6632434367173228,1,0.925,0.075,0.3,-0.021399456521739215,0.02887228260869558,-0.021399456521739215,0.0
2023-01-10,NVDA,0.6798667399025082,LONG,0.05539600219707525,mixed,0.6539099890837927,1,0.925,0.075,0.3,0.09227481299893146,0.11270350116286383,0.0,1.0
2023-01-10,META,0.6788240810081355,LONG,0.05536472243024407,mixed,0.6527827902790655,1,0.925,0.075,0.3,0.0002255808707421696,0.030002255808707273,-0.0007519362358073744,1.0
