date,symbol,score,direction,position_size,market_regime,technical_score,seasonal_score,technical_weight,seasonality_weight,seasonality_confidence,return,max_return,max_drawdown,win
2023-10-09,TMO,0.5996953047411809,LONG,0.05299085914223543,trending,0.5873147471558566,1,0.97,0.030000000000000027,0.3,-0.015298409691008355,4.0312014996032915e-05,-0.027351702174833195,0.0
2023-10-09,AXP,0.5992139834327291,LONG,0.052976419502981875,trending,0.5868185396213702,1,0.97,0.030000000000000027,0.3,0.026676521972853105,0.026676521972853105,0.0,1.0
2023-10-09,ABBV,0.5982679201988317,LONG,0.052948037605964955,trending,0.5858432166998264,1,0.97,0.030000000000000027,0.3,-0.012608141640399863,0.0015424854134530866,-0.012608141640399863,0.0
2023-10-09,PFE,0.5971254246925456,LONG,0.052913762740776374,trending,0.5846653862809749,1,0.97,0.030000000000000027,0.3,0.0021084337349397673,0.0021084337349397673,-0.03283132530120492,1.0
2023-10-09,JPM,0.593445826830133,LONG,0.05280337480490399,trending,0.5808719864228176,1,0.97,0.030000000000000027,0.3,0.021275126062029314,0.022311252331284035,0.0,1.0
2023-10-09,PLD,0.5895951278986029,NEUTRAL,0.05268785383695809,trending,0.5769021937098999,1,0.97,0.030000000000000027,0.3,-0.013338205737255693,0.0,-0.02685912662159704,0.0
2023-10-09,SCHW,0.5890306543819597,NEUTRAL,0.05267091963145879,trending,0.576320262249443,1,0.97,0.030000000000000027,0.3,-0.03806763285024153,0.00811594202898554,-0.03806763285024153,0.0
2023-10-09,RTX,0.5818401723204255,LONG,0.052455205169612766,trending,0.5689073941447685,1,0.97,0.030000000000000027,0.3,0.01356350184956856,0.01356350184956856,0.0,1.0
2023-10-09,HON,0.5815660380491959,LONG,0.05244698114147588,trending,0.5686247814940164,1,0.97,0.030000000000000027,0.3,-0.0015547930516835752,0.004717992708556698,-0.015869611837872655,0.0
2023-10-09,CAT,0.5769625765857314,NEUTRAL,0.05230887729757194,trending,0.5638789449337437,1,0.97,0.030000000000000027,0.3,0.001879837817913715,0.01238481385919651,-0.007040176925912156,1.0
2023-10-09,ISRG,0.5769146802466198,NEUTRAL,0.0523074404073986,trending,0.5638295672645566,1,0.97,0.030000000000000027,0.3,0.06903460219362281,0.09633603857516386,-0.01134164148188385,1.0
2023-10-09,C,0.5744138350641514,NEUTRAL,0.052232415051924545,trending,0.5612513763547953,1,0.97,0.030000000000000027,0.3,-0.005154639175257753,0.0,-0.019391261659302876,0.0
2023-10-09,NKE,0.5391363958378491,SHORT,0.040939273500108384,trending,0.5248828823070609,1,0.97,0.030000000000000027,0.3,-0.05326176713459962,0.0,-0.05326176713459962,0.0
2023-10-09,SNPS,0.5308924933574966,SHORT,0.04074141984057992,trending,0.516384013770615,1,0.97,0.030000000000000027,0.3,-0.025087514585764217,0.0,-0.033984830805134196,0.0
2023-10-09,ORCL,0.5289760857525972,SHORT,0.04069542605806234,trending,0.5144083358274198,1,0.97,0.030000000000000027,0.3,0.01459390862944162,0.018763596809282027,0.0,1.0
2023-10-09,AVGO,0.5236897475603903,SHORT,0.04056855394144937,trending,0.5089585026395776,1,0.97,0.030000000000000027,0.3,-0.05455204000560833,0.0,-0.05809225592372766,0.0
2023-10-10,AMD,0.6711547542921279,LONG,0.05513464262876384,trending,0.6609842827753896,1,0.97,0.030000000000000027,0.3,-0.035501330153196994,0.0,-0.035960003669388146,0.0
2023-10-10,INTC,0.651212288818545,LONG,0.05453636866455635,trending,0.6404250400191185,1,0.97,0.030000000000000027,0.3,-0.010156464452374347,0.012352456766401395,-0.012626955805654703,0.0
2023-10-10,VRTX,0.6284994812567806,LONG,0.05385498443770342,trending,0.6170097744915264,1,0.97,0.030000000000000027,0.3,0.03585988850985941,0.037246581801037265,0.0,1.0
