symbol,combined_score,technical_score,seasonal_score,technical_direction,momentum_score,trend_score,volatility_score,volume_score,date,market_regime,entry_price,exit_price,return_pct,max_return_pct,max_drawdown_pct
LLY,0.6569134588451377,0.634991740966083,0.5,LONG,0.5104070888328638,0.8,0.5486284061859101,0.5570661998037024,2023-07-04,TRENDING,465.7,434.7,-6.656645909383718,0.40798797509127294,6.733948894137864
NUE,0.6551214237306835,0.6327290703670245,0.5,LONG,0.44999999999999996,0.8,0.7290117919035256,0.508255628124272,2023-07-04,TRENDING,160.45,169.26,5.490807105017148,7.385478342162677,2.34964163290744
PSX,0.6540365918330662,0.6313593331225583,0.5,LONG,0.6302593659942365,0.6756934091266531,0.6733438368029631,0.5,2023-07-04,TRENDING,96.13,102.58,6.709663996671167,8.114012275044225,1.6800166441277353
DLR,0.6515371775321789,0.6282035069850743,0.5,LONG,0.44999999999999996,0.8,0.7062381448283553,0.5,2023-07-04,TRENDING,115.3,118.29,2.5932350390286185,2.818733738074597,2.5325238508239423
ETN,0.6511329767690074,0.6276931524861203,0.5,LONG,0.47386156648451755,0.8,0.6488176529645902,0.5,2023-07-04,TRENDING,198.9,204.36,2.7450980392156987,3.1422825540472488,1.2820512820512886
MO,0.6506687026431169,0.6271069477817134,0.5,LONG,0.5772550544323483,0.767472459453509,0.4361904662953027,0.5537511397381591,2023-07-04,TRENDING,45.98,45.58,-0.8699434536755035,0.7829491083079843,2.8164419312744604
CAT,0.6886883606960569,0.6751115665354253,0.5,LONG,0.6133059573424858,0.8,0.6818149262697033,0.5,2023-07-05,TRENDING,244.83,255.62,4.407139647918967,5.23220193603724,2.4465955969448228
CCI,0.6721540036624515,0.654234853109156,0.5,LONG,0.593494683827644,0.8,0.5737293247485034,0.5,2023-07-05,TRENDING,117.87,115.65,-1.8834308984474357,0.3690506490201084,3.0966318825825123
SNAP,0.6616923076923078,0.6410256410256411,0.5,LONG,0.44999999999999996,0.8,0.8,0.5,2023-07-05,TRENDING,12.12,13.15,8.498349834983498,14.603960396039618,3.960396039603953
DASH,0.6593098704939244,0.6380175132499045,0.5,LONG,0.44999999999999996,0.8,0.7634753253353178,0.5116221922436871,2023-07-05,TRENDING,79.07,83.96,6.184393575313019,6.380422410522324,5.065132161375995
LLY,0.6569134588451377,0.634991740966083,0.5,LONG,0.5104070888328638,0.8,0.5486284061859101,0.5570661998037024,2023-07-05,TRENDING,465.7,449.46,-3.4872235344642455,0.40798797509127294,6.733948894137864
NUE,0.6551214237306835,0.6327290703670245,0.5,LONG,0.44999999999999996,0.8,0.7290117919035256,0.508255628124272,2023-07-05,TRENDING,160.45,166.77,3.9389217824867595,7.385478342162677,2.34964163290744
PSX,0.6540365918330662,0.6313593331225583,0.5,LONG,0.6302593659942365,0.6756934091266531,0.6733438368029631,0.5,2023-07-05,TRENDING,96.13,100.46,4.504317070633523,8.114012275044225,1.6800166441277353
DLR,0.6515371775321789,0.6282035069850743,0.5,LONG,0.44999999999999996,0.8,0.7062381448283553,0.5,2023-07-05,TRENDING,115.3,118.28,2.584562012142233,2.91812662619253,2.5325238508239423
ETN,0.6511329767690074,0.6276931524861203,0.5,LONG,0.47386156648451755,0.8,0.6488176529645902,0.5,2023-07-05,TRENDING,198.9,203.46,2.2926093514328727,3.1422825540472488,1.2820512820512886
MO,0.6506687026431169,0.6271069477817134,0.5,LONG,0.5772550544323483,0.767472459453509,0.4361904662953027,0.5537511397381591,2023-07-05,TRENDING,45.98,45.49,-1.065680730752494,0.7829491083079843,2.8164419312744604
NUE,0.6985489226013283,0.687561770961273,0.5,LONG,0.517510853835022,0.8,0.7383960290255088,0.7,2023-07-06,TRENDING,160.12,166.77,4.1531351486385315,7.606794903822145,2.1483887084686515
AXP,0.69404220624102,0.6818714725265403,0.5,LONG,0.6906086196854978,0.8,0.46061587624535993,0.577359897850077,2023-07-06,TRENDING,170.94,173.39,1.4332514332514368,4.077454077454079,1.585351585351591
ABNB,0.6802327096283891,0.6644352394297842,0.5,LONG,0.5084412081984899,0.8,0.8,0.5317519759069551,2023-07-06,TRENDING,128.16,143.34,11.844569288389529,12.024032459425715,1.638576779026213
ECL,0.6798594264489861,0.6639639222840733,0.5,LONG,0.5569548872180453,0.8,0.47708768546168334,0.7,2023-07-06,TRENDING,183.13,188.46,2.910500737181243,3.2599792497133073,1.5781139081526674
SHW,0.679736113306513,0.6638082238718598,0.5,LONG,0.4806958550645078,0.8,0.6475319631678313,0.7,2023-07-06,TRENDING,257.37,267.04,3.7572366631697607,4.007848622605592,1.7737109997280176
MO,0.6744449058713955,0.657127406403277,0.5,LONG,0.5868210862619809,0.8,0.45766244028867553,0.6217874199566638,2023-07-06,TRENDING,46.09,45.49,-1.3018008244738533,0.5424170101974379,3.048383597309612
SNAP,0.6728918331448154,0.6551664559909285,0.5,LONG,0.44999999999999996,0.8,0.8,0.5827237675469316,2023-07-06,TRENDING,11.91,13.15,10.411418975650722,16.624685138539053,2.267002518891681
CCI,0.6725822732937841,0.6547755975931615,0.5,LONG,0.5570726172465958,0.8,0.6097151137058585,0.539934443911435,2023-07-06,TRENDING,116.68,115.65,-0.8827562564278413,1.3926979773740245,2.108330476516973
SQ,0.6694981294820327,0.6508814766187281,0.5,LONG,0.6308524853019774,0.5958274194372599,0.7918171062160676,0.6980567859693114,2023-07-06,TRENDING,64.61,75.46,16.793066088840725,19.34685033276582,1.810865191146882
ROK,0.669232822041558,0.6505464924767146,0.5,LONG,0.5072477650063867,0.8,0.6773158763643031,0.550798302885841,2023-07-06,TRENDING,324.49,341.23,5.1588646799593185,5.907701315911118,0.887546611605905
ABNB,0.6955082954075469,0.6837225952115491,0.5,LONG,0.5635852090032155,0.8,0.8,0.5453238057817735,2023-07-07,TRENDING,130.32,143.34,9.990791896869244,10.167280540208722,1.7341927562921966
DASH,0.678793584739847,0.6626181625503118,0.5,LONG,0.44999999999999996,0.8,0.7769571187352718,0.6447505559311058,2023-07-07,TRENDING,77.95,83.96,7.7100705580500195,7.908915971776764,1.4368184733803746
SNAP,0.6752565543326872,0.6581522150665241,0.5,LONG,0.44999999999999996,0.8,0.8,0.6001904581391656,2023-07-07,TRENDING,11.68,13.15,12.585616438356162,18.921232876712345,0.3424657534246478
SPG,0.6646277214531836,0.6447319715317974,0.5,LONG,0.44999999999999996,0.8,0.6821878373515655,0.6159317635797616,2023-07-07,TRENDING,118.55,121.28,2.302825811893716,5.137072964993683,0.5735976381273655
ABT,0.6566819478813997,0.6346994291431813,0.5,LONG,0.4652183803457692,0.8,0.585264525586354,0.6073869553961428,2023-07-07,TRENDING,106.35,107.93,1.4856605547719948,1.9934179595674673,0.2632816173013697
DLR,0.6551044229323285,0.6327076047125358,0.5,LONG,0.44999999999999996,0.8,0.6887011342225771,0.5403785801902724,2023-07-07,TRENDING,113.8,118.28,3.9367311072056266,4.274692442882255,0.5272407732864637
LOW,0.6534271886332533,0.630589884637946,0.5,LONG,0.5132581100141047,0.7714861307579275,0.5505623110289226,0.5887925840781205,2023-07-07,TRENDING,221.94,228.74,3.0638911417500303,5.91601333693792,0.545192394340821
COST,0.6440279222322686,0.6187221240306421,0.5,LONG,0.5071402483564645,0.8,0.3593272539876977,0.6192101753474615,2023-07-07,TRENDING,525.05,546.7,4.123416817445968,4.153890105704239,0.0799923816779291
PSX,0.6439282531115682,0.618596279181273,0.5,LONG,0.6081521739130433,0.5827334064941782,0.6467093441150047,0.6955966802630644,2023-07-07,TRENDING,99.44,100.46,1.0257441673370726,4.515285599356411,3.942075623491559
AAPL,0.6420577696101418,0.6162345575885628,0.5,LONG,0.4588362068965511,0.8,0.520376497876322,0.5627657911782429,2023-07-07,TRENDING,190.68,190.69,0.005244388504288544,1.043633312355774,2.1397105097545666
SQ,0.6897405642376325,0.6764401063606471,0.5,LONG,0.6810747663551403,0.6375846767061584,0.8,0.6566745201816766,2023-07-10,TRENDING,69.06,78.19,13.220388068346356,16.71010715320009,3.3883579496090444
PINS,0.6736542294459645,0.6561290775832884,0.5,LONG,0.4759960159362551,0.8,0.8,0.5415622751769775,2023-07-10,TRENDING,27.51,29.84,8.469647400945114,12.177390039985458,1.4834605597964456
DASH,0.6659807467961714,0.6464403368638527,0.5,LONG,0.44999999999999996,0.8,0.7629020434344361,0.5613543359059893,2023-07-10,TRENDING,77.61,85.1,9.650818193531752,11.132586006957856,1.005025125628145
LOW,0.6644015555562308,0.6444464085305945,0.5,LONG,0.55450423216445,0.8,0.5282356777874788,0.5493153297779851,2023-07-10,TRENDING,229.12,230.89,0.7725209497206675,2.5968924581005526,2.72346368715084
SPG,0.6594241981843829,0.6381618663944228,0.5,LONG,0.4524368231046932,0.8,0.6866292100982107,0.5695572687403572,2023-07-10,TRENDING,120.95,123.41,2.033898305084736,3.050847457627115,2.257131045886729
FDX,0.6555714885009171,0.6332973339658043,0.5,LONG,0.4718858131487889,0.7737151398009922,0.6726012793176971,0.5764548520257451,2023-07-10,TRENDING,251.69,260.26,3.4049823195200446,5.5266399141801426,0.94163455043903
DLR,0.6536374392708404,0.6308553526146975,0.5,LONG,0.44999999999999996,0.8,0.6898132688927945,0.5286531976817441,2023-07-10,TRENDING,114.01,121.17,6.2801508639593,7.087097623015515,0.7104639943864566
PM,0.6475503474030657,0.6231696305594264,0.5,LONG,0.4566602316602314,0.8,0.5020878398060398,0.6218836499393957,2023-07-10,TRENDING,97.75,98.77,1.043478260869568,2.9853708439897764,0.358056265984652
CHTR,0.6411206704196292,0.6150513515399356,0.5,LONG,0.44999999999999996,0.7467964524456163,0.7120615652294151,0.5381091363224539,2023-07-10,TRENDING,372.54,388.57,4.302893649004136,5.808772212379876,0.6589896386965277
MO,0.6401601271935495,0.6138385444362997,0.5,LONG,0.44999999999999996,0.8,0.4658117300785678,0.6083061008894992,2023-07-10,TRENDING,44.95,45.38,0.9566184649610676,2.914349276974404,0.5895439377085698
ALB,0.7107115133828888,0.7029185775036474,0.5,LONG,0.6260625737898464,0.8,0.8,0.5451610455746134,2023-07-11,TRENDING,239.09,223.11,-6.683675603329286,3.4924087163829443,7.3298757789953655
RBLX,0.6974739644851303,0.6862045006125381,0.5,LONG,0.7033185840707964,0.6989453210775993,0.8,0.5356959048313159,2023-07-11,TRENDING,43.64,41.04,-5.957836846929421,5.980751604032997,6.553620531622362
LYFT,0.6939905197697394,0.681806211830479,0.5,LONG,0.6501748251748252,0.6570007350638296,0.8,0.7,2023-07-11,TRENDING,11.55,11.42,-1.1255411255411296,8.09696969696969,4.545454545454552
PINS,0.6717934326391921,0.6537795866656464,0.5,LONG,0.48786509040333803,0.8,0.8,0.5064534192680226,2023-07-11,TRENDING,28.62,28.46,-0.5590496156533842,7.826694619147445,3.563941299790352
CHTR,0.6689983144732143,0.6502503970621393,0.5,LONG,0.44999999999999996,0.8,0.7318693486413732,0.6084693439004158,2023-07-11,TRENDING,380.23,395.45,4.002840386082096,4.615627383425802,2.6681219262025713
SQ,0.6686600089108772,0.6498232435743398,0.5,LONG,0.5581875819851334,0.6918886279914244,0.8,0.5999789143559424,2023-07-11,TRENDING,71.1,76.17,7.1308016877637215,13.361462728551343,2.8691983122362763
SPG,0.6586079769658975,0.6371312840478504,0.5,LONG,0.44999999999999996,0.8,0.683204098505876,0.5706547328752232,2023-07-11,TRENDING,123.01,123.75,0.6015771075522203,1.3250955206893789,2.5932850987724687
NSC,0.6510351105305335,0.6275695840031987,0.5,LONG,0.5191242683475907,0.8,0.47187935829623157,0.5593548967560636,2023-07-11,TRENDING,232.02,237.49,2.3575553831566287,2.9350918024308337,1.0257736402034423
FDX,0.6491567878205405,0.6251979644198744,0.5,LONG,0.44999999999999996,0.8,0.6659498930089737,0.5146481774490858,2023-07-11,TRENDING,258.4,263.54,1.9891640866873228,2.786377708978338,2.484520123839007
LOW,0.6435990438335696,0.6181806109009716,0.5,LONG,0.45019907100199086,0.8,0.5560684184768869,0.5611435111855905,2023-07-11,TRENDING,229.43,230.99,0.679945953013994,2.458266137819809,1.2552848363335256
DDOG,0.719690740536053,0.7142559855253193,0.5,LONG,0.5807471264367816,0.8,0.8,0.6930526877369108,2023-07-12,TRENDING,105.445,109.87,4.196500545308002,11.38109915121628,0.7444639385461582
SNAP,0.7131384615384616,0.705982905982906,0.5,LONG,0.55,0.8,0.8,0.7,2023-07-12,TRENDING,13.37,12.74,-4.712041884816742,3.889304412864636,5.198204936424822
RBLX,0.7131080220709759,0.7059444723118382,0.5,LONG,0.5669065596979708,0.7863748246968469,0.8,0.7,2023-07-12,TRENDING,43.46,40.57,-6.649792913023466,6.419696272434416,6.925908881730325
COIN,0.7023076923076924,0.6923076923076924,0.5,LONG,0.44999999999999996,0.8,0.8,0.8,2023-07-12,TRENDING,85.95,100.82,17.30075625363583,33.135543920884245,2.943571844095405
PINS,0.6977035128764292,0.6864943344399358,0.5,LONG,0.55,0.8,0.8,0.5859918564736242,2023-07-12,TRENDING,28.77,27.96,-2.8154327424400383,7.26451164407369,3.232533889468192
ALB,0.6967457043877985,0.6852849802876242,0.5,LONG,0.5540037493304767,0.8,0.8,0.5717103858877435,2023-07-12,TRENDING,243.44,215.99,-11.27587906671048,1.3432467959250793,13.091521524811045
ABNB,0.6961252842231236,0.6845016214938429,0.5,LONG,0.48018582541054455,0.8,0.8,0.7,2023-07-12,TRENDING,137.02,148.77,8.575390453948328,9.465771420230617,1.0947306962487247
CAT,0.6865161080816589,0.6723688233354279,0.5,LONG,0.5883019348268841,0.8,0.5504653519040512,0.6340418523006203,2023-07-12,TRENDING,253.6,257.65,1.597003154574117,4.652996845425861,0.8517350157728698
ROK,0.682756088353916,0.6676213236791868,0.5,LONG,0.55,0.8,0.639556260700443,0.6039397349628877,2023-07-12,TRENDING,339.55,337.08,-0.7274333676925426,2.641731703725503,0.818730672949497
EMR,0.6762774213643274,0.6594411885913224,0.5,LONG,0.55,0.8,0.5232569631122406,0.6491253827694434,2023-07-12,TRENDING,92.12,91.23,-0.966131133304382,0.9986973512809305,1.747720364741645
BIDU,0.7242552274768735,0.720019226612214,0.5,LONG,0.6291597534960891,0.8,0.8,0.6396249193884905,2023-07-13,TRENDING,152.31,141.5,-7.097367211607908,0.08535224213774839,7.675136235309566
META,0.7066018858614687,0.6977296538654907,0.5,LONG,0.55,0.8,0.7713640331027349,0.6746272486309322,2023-07-13,TRENDING,313.41,294.26,-6.110207076991814,1.6815034619188873,7.086563925847944
RBLX,0.6990787433034961,0.6882307364943132,0.5,LONG,0.4998626373626374,0.8,0.8,0.6863970612389846,2023-07-13,TRENDING,44.3,40.57,-8.419864559819402,4.401805869074504,8.690744920993222
MTCH,0.6909395120398365,0.6779539293432277,0.5,LONG,0.55,0.8,0.7245195696815517,0.5964148309126406,2023-07-13,TRENDING,47.62,44.84,-5.83788324233514,2.7509449811003783,6.488870222595544
ABNB,0.6890488423781252,0.6755667201744004,0.5,LONG,0.4952367036820571,0.8,0.8,0.6206392463925396,2023-07-13,TRENDING,140.09,148.77,6.196016846313079,7.066885573559856,1.9915768434577763
SNAP,0.6887692307692308,0.6752136752136753,0.5,LONG,0.44999999999999996,0.8,0.8,0.7,2023-07-13,TRENDING,13.51,12.74,-5.699481865284972,2.812731310140637,6.180606957809021
DDOG,0.6886550253624443,0.6750694764677326,0.5,LONG,0.44999999999999996,0.8,0.8,0.6991564373362359,2023-07-13,TRENDING,109.19,109.87,0.6227676527154502,7.560948804835621,2.7932960893854775
ALB,0.6824670082525449,0.667256323551193,0.5,LONG,0.5163106630211893,0.8,0.8,0.5340902993363381,2023-07-13,TRENDING,241.67,215.99,-10.626060330202336,1.7916994248355245,12.455000620681089
COIN,0.6738917312971893,0.6564289536580672,0.5,LONG,0.44999999999999996,0.8,0.8,0.5901093788996932,2023-07-13,TRENDING,107.0,100.82,-5.775700934579442,6.943925233644865,22.037383177570092
TMO,0.670413596344048,0.6520373691212727,0.5,LONG,0.6001995742416184,0.8,0.40727401559140675,0.608240163251407,2023-07-13,TRENDING,526.65,562.19,6.748314820089263,7.228709769296504,1.4032089623089328
SHOP,0.7131384615384616,0.705982905982906,0.5,LONG,0.55,0.8,0.8,0.7,2023-07-14,TRENDING,68.45,65.57,-4.207450693937198,4.353542731921123,5.00365230094959
UBER,0.707128993333783,0.6983951936032614,0.5,LONG,0.602188940092166,0.8,0.7686489223669146,0.5867526525196485,2023-07-14,TRENDING,44.75,47.23,5.541899441340781,7.039106145251384,0.5586592178770999
U,0.7025748719715957,0.6926450403681763,0.5,LONG,0.55,0.8,0.8,0.6219734861538313,2023-07-14,TRENDING,44.34,44.49,0.3382949932341006,12.945421741091545,1.3531799729364025
COIN,0.7023076923076924,0.6923076923076924,0.5,LONG,0.44999999999999996,0.8,0.8,0.8,2023-07-14,TRENDING,105.31,100.82,-4.2636026967999285,8.66014623492546,6.267211091064484
BIDU,0.6943848748436351,0.6823041349035797,0.5,LONG,0.5126597175521184,0.8,0.8,0.628691697592128,2023-07-14,TRENDING,149.21,141.5,-5.167213993700159,1.273306078681058,5.7569867971315585
SNAP,0.6887692307692308,0.6752136752136753,0.5,LONG,0.44999999999999996,0.8,0.8,0.7,2023-07-14,TRENDING,13.15,12.74,-3.117870722433458,3.726235741444861,3.61216730038022
SQ,0.6887692307692308,0.6752136752136753,0.5,LONG,0.44999999999999996,0.8,0.8,0.7,2023-07-14,TRENDING,75.46,76.12,0.8746355685131268,6.811555791147628,1.5239862178637598
RBLX,0.6862138649931646,0.6719872032741976,0.5,LONG,0.4954054054054054,0.8,0.8,0.5993954094243259,2023-07-14,TRENDING,43.0,40.57,-5.651162790697672,7.558139534883712,5.930232558139526
ABNB,0.6840804301174076,0.669293472370464,0.5,LONG,0.47635906496330516,0.8,0.8,0.6179204964332645,2023-07-14,TRENDING,143.34,148.77,3.7881958978652097,4.639319101437156,2.5463931910143733
SLB,0.6811769743596535,0.6656274928783503,0.5,LONG,0.44999999999999996,0.8,0.7476414390207496,0.6858076821217489,2023-07-14,TRENDING,57.13,56.01,-1.9604410992473342,1.36530719411867,4.2534570278312644
GOOGL,0.697335558024198,0.6860297449800479,0.5,LONG,0.6515926236378878,0.754516182131547,0.6548203321144663,0.6188896100975281,2023-07-17,TRENDING,124.65,129.27,3.7063778580024076,5.07821901323704,5.158443642198163
TEAM,0.6930817130607856,0.680658728612103,0.5,LONG,0.5734718826405869,0.7153796327234425,0.8,0.7,2023-07-17,TRENDING,180.43,176.65,-2.0949952890317536,8.62384304162278,4.932660865709693
ATVI,0.6914421798918303,0.6785886109745332,0.5,LONG,0.44999999999999996,0.8,0.6996792177512727,0.8,2023-07-17,TRENDING,93.21,92.67,-0.5793369810106141,0.4935092801201746,1.5341701534170027
BIDU,0.6896817054538668,0.6763657897144781,0.5,LONG,0.5174800354924578,0.8,0.8,0.585275805943273,2023-07-17,TRENDING,149.66,149.57,-0.060136308966995955,1.8542028598155902,6.855539222237061
SHOP,0.6894966094400139,0.67613208262628,0.5,LONG,0.5010475651189128,0.8,0.8,0.6134870661496947,2023-07-17,TRENDING,68.68,64.68,-5.824111822946998,1.76179382644146,6.945253348864311
COIN,0.6887692307692308,0.6752136752136753,0.5,LONG,0.44999999999999996,0.8,0.8,0.7,2023-07-17,TRENDING,105.55,99.75,-5.495026054002839,5.997157745144488,9.331975367124578
RBLX,0.6851232612750363,0.6706101783775712,0.5,LONG,0.49566450567260945,0.8,0.8,0.5908734332980939,2023-07-17,TRENDING,44.46,39.95,-10.143949617633819,4.026090868196119,11.988304093567248
ABNB,0.6836720521433632,0.6687778436153575,0.5,LONG,0.44999999999999996,0.8,0.8,0.6623503851498413,2023-07-17,TRENDING,145.36,150.17,3.3090258668134087,3.728673637864599,2.1119977985690874
SLB,0.676736650217195,0.6600210230015087,0.5,LONG,0.44999999999999996,0.8,0.7477845015128406,0.6528953833485528,2023-07-17,TRENDING,56.51,57.67,2.052734029375336,3.0260130950274355,3.202972925145986
META,0.6767124249131191,0.6599904354963624,0.5,LONG,0.4926896845694804,0.8,0.758923425944341,0.5669638746731817,2023-07-17,TRENDING,310.62,298.57,-3.8793380979975534,2.594810379241519,7.185596548837814
PLTR,0.7006615403180262,0.6902292175732653,0.5,LONG,0.55,0.8,0.8,0.6078409228036017,2023-07-18,TRENDING,18.08,16.15,-10.674778761061942,5.06084070796462,11.504424778761058
ATVI,0.6923948418494928,0.6797914669816828,0.5,LONG,0.44999999999999996,0.8,0.7084751023035543,0.8,2023-07-18,TRENDING,92.74,92.14,-0.6469700237222265,0.29113651067502744,1.0351520379555668
UBER,0.6922592543913285,0.6796202706961219,0.5,LONG,0.5624655647382921,0.774790264528092,0.7765567190395035,0.5988170966235777,2023-07-18,TRENDING,47.41,46.61,-1.6874077198903104,1.4342965619067893,4.366167475216187
U,0.6901701279846439,0.6769824848290957,0.5,LONG,0.55,0.8,0.8,0.5303475362502096,2023-07-18,TRENDING,47.13,43.21,-8.317419902397628,6.259282834712487,9.993634627625713
BIDU,0.684960633051211,0.670404839711125,0.5,LONG,0.5165100596948929,0.8,0.8,0.5521502048592731,2023-07-18,TRENDING,144.23,148.03,2.6346807182971776,5.688830340428486,3.348817860361908
NOW,0.6838481468046657,0.6690001853594262,0.5,LONG,0.55,0.8,0.6668676132999092,0.5901569937127155,2023-07-18,TRENDING,597.13,559.89,-6.236497915026884,2.88545207911175,6.769028519752817
SHOP,0.6794225157341461,0.6634122673410936,0.5,LONG,0.4826368876080691,0.8,0.8,0.5722153662508725,2023-07-18,TRENDING,67.26,63.96,-4.906333630686888,2.780255724055891,5.553077609277435
ABNB,0.6784924842078648,0.6622379851109403,0.5,LONG,0.44999999999999996,0.8,0.8,0.6240922128990011,2023-07-18,TRENDING,146.53,148.5,1.344434586774046,4.53490752746879,2.067835938033169
SNAP,0.6773835685219283,0.6608378390428387,0.5,LONG,0.44999999999999996,0.8,0.8,0.6159013584006061,2023-07-18,TRENDING,13.37,10.33,-22.73747195213164,1.196709050112199,25.280478683620032
DE,0.6768246199011169,0.6601320958347434,0.5,LONG,0.6225600079349335,0.8,0.4146903445139177,0.6094124707392343,2023-07-18,TRENDING,431.56,428.62,-0.6812494207062758,4.272870516266569,2.5071832421911244
NET,0.7201459075266801,0.7148306913215656,0.5,LONG,0.5886138613861385,0.8,0.8,0.6822545937361094,2023-07-19,TRENDING,72.7,66.93,-7.936726272352123,4.635488308115532,11.636863823933986
LRCX,0.7181538988232771,0.7123155288172689,0.5,LONG,0.6779526534859519,0.8,0.7047719956964704,0.5829134707491328,2023-07-19,TRENDING,640.11,721.26,12.67750855321741,13.116495602318356,4.296136601521616
PLTR,0.7113397781692333,0.7037118411227692,0.5,LONG,0.55,0.8,0.8,0.6867142705681998,2023-07-19,TRENDING,18.05,17.81,-1.3296398891966876,5.235457063711912,11.35734072022161
NVDA,0.7070435866273841,0.6982873568527577,0.5,LONG,0.55,0.8,0.8,0.6549810375886319,2023-07-19,TRENDING,470.77,467.5,-0.6946067081589735,1.5740170359198835,6.45113324978227
COF,0.7027270976544991,0.6928372445132565,0.5,LONG,0.5632483918852056,0.8,0.6796968465131931,0.6954932977986257,2023-07-19,TRENDING,117.96,114.85,-2.6364869447270234,0.8435062733129994,3.759749067480489
SCHW,0.6987374200712181,0.6877997728171945,0.5,LONG,0.44999999999999996,0.8,0.7670358387257341,0.8,2023-07-19,TRENDING,66.04,65.96,-0.12113870381589287,4.179285281647482,1.3505451241671795
UBER,0.6985069356872636,0.6875087571808883,0.5,LONG,0.4899590163934425,0.8,0.8,0.7,2023-07-19,TRENDING,47.12,48.14,2.164685908319197,2.7801358234295526,2.6740237691001645
RBLX,0.6924683706398339,0.6798843063634266,0.5,LONG,0.5183255269320843,0.8,0.8,0.6043372437482933,2023-07-19,TRENDING,44.86,38.93,-13.218903254569769,3.098528756130192,16.161390994204194
PINS,0.6887692307692308,0.6752136752136753,0.5,LONG,0.44999999999999996,0.8,0.8,0.7,2023-07-19,TRENDING,29.84,28.45,-4.658176943699733,2.915549597855227,10.522788203753352
SHOP,0.6882118667057484,0.6745099327092783,0.5,LONG,0.528787047200878,0.7506453499467072,0.8,0.6651143840076063,2023-07-19,TRENDING,68.23,66.04,-3.209731789535386,1.3190678587131632,6.8957936391616625
NFLX,0.7223672188361484,0.7176353773183691,0.5,LONG,0.55,0.8,0.7602086966405737,0.8,2023-07-20,TRENDING,437.42,425.78,-2.6610580220383206,2.53303461204335,5.838781948699189
ZS,0.7207517444051187,0.7155956368751497,0.5,LONG,0.5951832590391284,0.8,0.8,0.6749046094491946,2023-07-20,TRENDING,147.9,157.49,6.484110885733596,8.735632183908027,2.4002704530088015
