symbol,combined_score,technical_score,seasonal_score,technical_direction,momentum_score,trend_score,volatility_score,volume_score,date,market_regime,entry_price,exit_price,return_pct,max_return_pct,max_drawdown_pct
WFC,0.5699619730559287,0.6399239461118573,0.5,NEUTRAL,0.6910555004955403,0.5,0.8,0.5250272309346412,2023-04-04,RANGE_BOUND,36.81,39.66,7.742461287693536,8.258625373539786,1.4669926650366705
MS,0.5675481327004297,0.6350962654008594,0.5,NEUTRAL,0.6454790677600346,0.5,0.8,0.5616812821952397,2023-04-04,RANGE_BOUND,84.82,85.69,1.0257014854986979,2.8059419948125663,1.9099269040320555
DLR,0.566609119412637,0.6332182388252741,0.5,NEUTRAL,0.5439981389578166,0.5,0.8,0.6806290813590911,2023-04-04,RANGE_BOUND,92.78,91.93,-0.9161457210605684,3.0825608967449902,4.715455917223544
JPM,0.5606611930467217,0.6213223860934434,0.5,NEUTRAL,0.6548360655737705,0.5,0.7845698151725349,0.508735993072448,2023-04-04,RANGE_BOUND,128.42,128.99,0.44385609718113894,1.6897679489176198,1.713128796137664
USB,0.5594888306066003,0.6189776612132005,0.5,NEUTRAL,0.6405581260844418,0.5,0.8,0.5,2023-04-04,RANGE_BOUND,35.06,35.38,0.912721049629206,3.622361665715901,1.654306902452951
SCHW,0.5562998778210466,0.6125997556420932,0.5,NEUTRAL,0.7790858439950474,0.5,0.8,0.3,2023-04-04,RANGE_BOUND,50.0,51.49,2.980000000000005,5.560000000000009,3.280000000000005
LYFT,0.5506332047843994,0.6012664095687986,0.5,NEUTRAL,0.553125,0.5,0.8,0.534756556935361,2023-04-04,RANGE_BOUND,9.55,10.0,4.712041884816753,9.79057591623036,5.445026178010481
PNC,0.5458559137713774,0.5917118275427549,0.5,NEUTRAL,0.6458895773401194,0.5,0.8,0.3785919692339439,2023-04-04,RANGE_BOUND,122.83,121.41,-1.1560693641618491,2.784336074248972,3.5333387608890376
CRWD,0.5384588580217244,0.5769177160434489,0.5,NEUTRAL,0.28895631067961147,0.8,0.8,0.5,2023-04-04,RANGE_BOUND,136.86,136.1,-0.5553119976618559,2.4477568317989196,9.615227239514844
AI,0.5382178217821783,0.696039603960396,0.5,LONG,0.44999999999999996,0.8,0.8,0.8,2023-04-04,RANGE_BOUND,24.95,22.29,-10.661322645290582,28.256513026052097,18.23647294589179
ETN,0.566841982794913,0.5306217868998417,0.5,SHORT,0.2691468801766981,0.5,0.7348228043143294,0.663041714975438,2023-04-05,RANGE_BOUND,158.47,161.82,-2.113964788288003,1.9498958793462529,3.3854988325866087
CAT,0.5666560977267645,0.6333121954535291,0.5,NEUTRAL,0.5985233160621761,0.5,0.766294221988635,0.6493826036348604,2023-04-05,RANGE_BOUND,213.53,223.68,4.753430431321126,5.760314709876835,2.149580855149158
PDD,0.5594405409429852,0.5171646198963367,0.5,SHORT,0.55,0.3682679337871433,0.8,0.3,2023-04-05,RANGE_BOUND,72.32,67.68,6.415929203539806,7.71570796460177,1.1338495575221375
DLR,0.5572507406358465,0.6145014812716928,0.5,NEUTRAL,0.5447124304267162,0.5,0.8,0.6009698623183117,2023-04-05,RANGE_BOUND,90.21,89.78,-0.47666555814210865,6.019288327236461,2.3279015630196187
AVB,0.5542389191943484,0.608477838388697,0.5,NEUTRAL,0.6373972602739727,0.6000000000000001,0.7132019793304298,0.46629551693533466,2023-04-05,RANGE_BOUND,166.32,169.86,2.128427128427135,4.232804232804255,0.43290043290042934
NUE,0.5537268008586907,0.6074536017173815,0.5,NEUTRAL,0.6107708089097303,0.48856787691222414,0.8,0.4987401704586214,2023-04-05,RANGE_BOUND,143.47,146.19,1.8958667317209077,5.150902627727061,1.519481424688096
SCHW,0.5533524038913584,0.6067048077827168,0.5,NEUTRAL,0.75,0.5,0.8,0.31154939941893334,2023-04-05,RANGE_BOUND,48.87,50.77,3.88786576631881,8.000818498056073,1.0435850214855713
OKTA,0.553130391698709,0.5056916212703799,0.5,SHORT,0.41950636942675146,0.5553008411873419,0.6884604860710228,0.3720155151135441,2023-04-05,RANGE_BOUND,78.59,74.3,5.458709759511393,6.731136276880023,3.887263010561126
AI,0.5503934790030728,0.7230966200068283,0.5,LONG,0.5410919540229886,0.8,0.8,0.8,2023-04-05,RANGE_BOUND,21.09,21.89,3.793266951161689,19.25082977714556,3.271692745376964
WFC,0.5447370491281371,0.5894740982562742,0.5,NEUTRAL,0.6790289256198347,0.5,0.8,0.3277506731370269,2023-04-05,RANGE_BOUND,36.89,39.64,7.454594741122245,9.812957441040915,1.680672268907557
CRWD,0.6097261331637751,0.608592969388682,0.5,SHORT,0.4655963302752295,0.7,0.8,0.5,2023-04-06,RANGE_BOUND,127.82,135.77,-6.21968393052732,3.2228133312470653,9.693318729463329
AMD,0.5807461611265662,0.5559021111392111,0.5,SHORT,0.4684900542495478,0.615207129513075,0.8,0.3488359115749709,2023-04-06,RANGE_BOUND,92.47,91.75,0.7786309073212871,2.130420676976319,3.893154536606458
DLR,0.5799359135882889,0.5544289337968888,0.5,SHORT,0.44752596212584006,0.5,0.8,0.4696476437379402,2023-04-06,RANGE_BOUND,90.93,89.78,1.2647091169031177,3.1012867040580705,5.179808644011863
ALB,0.5723599684526153,0.6447199369052307,0.5,NEUTRAL,0.7019207409656848,0.42186149516465477,0.8,0.6,2023-04-06,RANGE_BOUND,194.68,204.0,4.787343332648453,9.138072734744185,0.8526813231970354
ETN,0.5687896586469061,0.5341630157216476,0.5,SHORT,0.46352106620808253,0.5,0.732170126837887,0.4378503876607862,2023-04-06,RANGE_BOUND,156.25,161.82,-3.56479999999999,0.5568000000000017,4.854400000000014
OKTA,0.5683118153249795,0.533294209681781,0.5,SHORT,0.5014416315049226,0.44317668177927716,0.733894405280657,0.4346458907520958,2023-04-06,RANGE_BOUND,79.96,74.3,7.07853926963481,8.329164582291138,0.9004502251125812
PATH,0.567920425663542,0.6358408513270838,0.5,NEUTRAL,0.6378151260504201,0.7517453572980601,0.8,0.3541174874693166,2023-04-06,RANGE_BOUND,16.55,16.2,-2.114803625377648,2.8398791540785506,3.262839879154078
WFC,0.5678821346151801,0.6357642692303602,0.5,NEUTRAL,0.6970730397422127,0.5,0.8,0.5,2023-04-06,RANGE_BOUND,37.9,39.64,4.591029023746707,6.88654353562006,2.2163588390501254
AI,0.5672456024308068,0.6344912048616135,0.5,NEUTRAL,0.6127870563674322,0.5,0.8,0.6,2023-04-06,RANGE_BOUND,22.84,21.89,-4.159369527145351,10.113835376532387,10.683012259194403
NVDA,0.5657623527827487,0.5286588232413612,0.5,SHORT,0.2008875739644969,0.8,0.8,0.4069964136851071,2023-04-06,RANGE_BOUND,270.37,267.58,1.0319192218071649,3.021784961349272,2.785072308318215
CRWD,0.5924342426830301,0.5771531685146002,0.5,SHORT,0.4614944306930694,0.7,0.8,0.37281821246593927,2023-04-07,RANGE_BOUND,128.1,135.77,-5.987509758001575,2.771272443403594,9.453551912568315
DLR,0.5774290939110279,0.5498710798382325,0.5,SHORT,0.5179192146765368,0.5,0.8,0.36247510930689064,2023-04-07,RANGE_BOUND,92.63,89.78,3.076756990175966,4.879628630033461,3.249487207168311
OKTA,0.5767549725366186,0.5486454046120336,0.5,SHORT,0.4654600811907985,0.590770778028372,0.7590682485030325,0.38780927626736633,2023-04-07,RANGE_BOUND,78.01,74.3,4.755800538392519,6.037687475964626,3.422638123317534
AMD,0.5744502936542811,0.5444550793714201,0.5,SHORT,0.496030042918455,0.536360695563767,0.8,0.33522863008836123,2023-04-07,RANGE_BOUND,95.48,91.75,3.906577293674074,5.215751989945538,0.6179304566401145
PDD,0.5710394255882016,0.5382535010694574,0.5,SHORT,0.55,0.4696954099054853,0.8,0.3,2023-04-07,RANGE_BOUND,71.31,67.68,5.090450147244418,6.408638339643824,1.584630486607752
AI,0.5703832678540824,0.5370604870074225,0.5,SHORT,0.2847703062583222,0.5,0.8,0.6,2023-04-07,RANGE_BOUND,23.07,21.89,5.114867793671429,7.152145643693098,9.016038144776761
ABNB,0.5695036380381985,0.5354611600694518,0.5,SHORT,0.48551212938005406,0.20553396598157164,0.8,0.6,2023-04-07,RANGE_BOUND,112.6,114.65,-1.8206039076376745,3.729928952042627,2.877442273534636
SCHW,0.5636060509559853,0.6272121019119706,0.5,NEUTRAL,0.823714953271028,0.5,0.8,0.3057072372907583,2023-04-07,RANGE_BOUND,51.72,50.77,-1.8368136117555944,2.0494972931167865,4.311678267594732
ALB,0.5601402700708321,0.5184368546742402,0.5,SHORT,0.38383924235065564,0.5,0.8,0.39778937714910756,2023-04-07,RANGE_BOUND,199.82,204.0,-2.0918826944249957,3.1178060254228757,6.3306976278650895
ETN,0.5599137911333133,0.5180250747878422,0.5,SHORT,0.4444799270072993,0.5,0.7223085714285712,0.40442132859209323,2023-04-07,RANGE_BOUND,157.44,161.82,-2.7820121951219523,1.3084349593495914,4.061864837398388
CRWD,0.5924342426830301,0.5771531685146002,0.5,SHORT,0.4614944306930694,0.7,0.8,0.37281821246593927,2023-04-10,RANGE_BOUND,128.1,132.83,-3.692427790788466,2.771272443403594,9.453551912568315
DLR,0.5774290939110279,0.5498710798382325,0.5,SHORT,0.5179192146765368,0.5,0.8,0.36247510930689064,2023-04-10,RANGE_BOUND,92.63,96.51,-4.188707762064148,4.879628630033461,6.013170679045676
OKTA,0.5767549725366186,0.5486454046120336,0.5,SHORT,0.4654600811907985,0.590770778028372,0.7590682485030325,0.38780927626736633,2023-04-10,RANGE_BOUND,78.01,76.91,1.4100756313293328,6.037687475964626,3.422638123317534
AMD,0.5744502936542811,0.5444550793714201,0.5,SHORT,0.496030042918455,0.536360695563767,0.8,0.33522863008836123,2023-04-10,RANGE_BOUND,95.48,89.94,5.802262253875168,7.603686635944706,0.6179304566401145
PDD,0.5710394255882016,0.5382535010694574,0.5,SHORT,0.55,0.4696954099054853,0.8,0.3,2023-04-10,RANGE_BOUND,71.31,70.09,1.7108399943906893,6.408638339643824,1.584630486607752
AI,0.5703832678540824,0.5370604870074225,0.5,SHORT,0.2847703062583222,0.5,0.8,0.6,2023-04-10,RANGE_BOUND,23.07,22.71,1.5604681404421283,7.152145643693098,9.016038144776761
ABNB,0.5695036380381985,0.5354611600694518,0.5,SHORT,0.48551212938005406,0.20553396598157164,0.8,0.6,2023-04-10,RANGE_BOUND,112.6,120.1,-6.660746003552398,3.729928952042627,7.744227353463584
SCHW,0.5636060509559853,0.6272121019119706,0.5,NEUTRAL,0.823714953271028,0.5,0.8,0.3057072372907583,2023-04-10,RANGE_BOUND,51.72,55.55,7.405259087393645,8.797370456303177,5.259087393658158
ALB,0.5601402700708321,0.5184368546742402,0.5,SHORT,0.38383924235065564,0.5,0.8,0.39778937714910756,2023-04-10,RANGE_BOUND,199.82,203.78,-1.9817836052447246,3.1178060254228757,6.3306976278650895
ETN,0.5599137911333133,0.5180250747878422,0.5,SHORT,0.4444799270072993,0.5,0.7223085714285712,0.40442132859209323,2023-04-10,RANGE_BOUND,157.44,163.4,-3.7855691056910556,1.3084349593495914,5.203569613821135
ALB,0.5762718593310612,0.5477670169655656,0.5,SHORT,0.4806672025723472,0.5,0.8,0.40018552651465455,2023-04-11,RANGE_BOUND,201.71,193.05,4.293292350404043,4.293292350404043,5.334390957314961
DLR,0.5755038181036238,0.6510076362072477,0.5,NEUTRAL,0.8064523734674631,0.5,0.8,0.4274250022045051,2023-04-11,RANGE_BOUND,93.84,94.25,0.4369138959931851,4.64620630861039,6.10613810741688
PXD,0.5742574257425743,0.6485148514851485,0.5,NEUTRAL,0.44999999999999996,0.8,0.8,0.6,2023-04-11,RANGE_BOUND,220.39,225.3,2.227868778075237,5.322383048232693,1.1751894369072868
PDD,0.5722772277227723,0.5405040504050405,0.5,SHORT,0.5363636363636362,0.5,0.8,0.3,2023-04-11,RANGE_BOUND,70.71,69.69,1.4425116673737692,5.614481685758732,2.446612926035918
ETN,0.5630347349967973,0.5236995181759952,0.5,SHORT,0.474853228962818,0.5,0.7056797147212543,0.4083492451724319,2023-04-11,RANGE_BOUND,158.8,162.96,-2.6196473551637345,1.2594458438287104,4.302581863979826
OKTA,0.56185574228039,0.5215558950552547,0.5,SHORT,0.4985343736819907,0.3453264616907748,0.8,0.40288577060894704,2023-04-11,RANGE_BOUND,78.23,76.37,2.377604499552599,6.301930205803408,3.131790873066609
CRWD,0.5555735990753015,0.6111471981506029,0.5,NEUTRAL,0.454003724394786,0.7,0.8,0.5252398033903047,2023-04-11,RANGE_BOUND,129.86,129.89,0.023101801940539346,7.970121669490204,1.9944555675342812
CAT,0.555018976126426,0.6100379522528521,0.5,NEUTRAL,0.7341819221967965,0.5,0.7334421985318811,0.41745326457521903,2023-04-11,RANGE_BOUND,220.6,222.27,0.7570262919311066,3.1278331822302885,2.0081595648232087
AI,0.5550107343666218,0.5091104261211306,0.5,SHORT,0.3815167052596758,0.5,0.8,0.36144382835182975,2023-04-11,RANGE_BOUND,22.75,20.71,8.967032967032962,9.18681318681318,10.549450549450533
DE,0.5503053615351682,0.5005552027912149,0.5,SHORT,0.4609210899801307,0.36854611285968353,0.7691908560524892,0.3745838397954464,2023-04-11,RANGE_BOUND,380.83,390.36,-2.502428905285825,0.7851272221201078,4.931334191108894
ALB,0.5835273820331985,0.5609588764239973,0.5,SHORT,0.5463852097130242,0.5,0.8,0.37355375947637515,2023-04-12,RANGE_BOUND,201.7,173.75,13.857213683688641,14.814080317302924,5.3396132870599855
PNC,0.5757118786207398,0.6514237572414797,0.5,NEUTRAL,0.740832997176281,0.5,0.7943308488395272,0.5173419790113883,2023-04-12,RANGE_BOUND,119.7,123.38,3.074352548036763,8.312447786132005,1.829573934837092
SCHW,0.5749453772415014,0.6498907544830029,0.5,NEUTRAL,0.7446322067594433,0.5,0.8,0.5,2023-04-12,RANGE_BOUND,51.92,53.8,3.6209553158705665,8.378274268104779,5.6240369799691825
PDD,0.570515702351531,0.5373012770027837,0.5,SHORT,0.543505586592179,0.45458202385916746,0.8,0.3173349532697198,2023-04-12,RANGE_BOUND,67.02,69.23,-3.297523127424662,0.41778573560131704,7.400775887794708
OKTA,0.5685309642454955,0.5336926622645374,0.5,SHORT,0.4989341494301395,0.3380485828748855,0.8,0.4598297568933958,2023-04-12,RANGE_BOUND,75.96,75.96,0.0,3.5018430753027907,6.213796735123767
DLR,0.567781059437394,0.635562118874788,0.5,NEUTRAL,0.6512589928057553,0.5,0.8,0.5564168425908722,2023-04-12,RANGE_BOUND,92.8,96.64,4.137931034482767,5.818965517241392,5.053879310344822
AMD,0.5662665010719794,0.5295754564945079,0.5,SHORT,0.4302933673469389,0.5422426232176308,0.8,0.3496343749152864,2023-04-12,RANGE_BOUND,92.33,88.43,4.223979205025441,4.6301310516625005,2.8918011480558947
CRWD,0.5645994994480308,0.6291989988960616,0.5,NEUTRAL,0.47524429967426696,0.7,0.7886464343566757,0.5869567752083602,2023-04-12,RANGE_BOUND,135.0,132.25,-2.037037037037037,3.8592592592592734,4.392592592592592
CAT,0.5643594929198217,0.6287189858396433,0.5,NEUTRAL,0.7306238185255198,0.6000000000000001,0.7241717397683227,0.42305990750258293,2023-04-12,RANGE_BOUND,220.5,220.27,-0.10430839002266712,3.1746031746031855,1.7414965986394582
JD,0.5608865333689728,0.6217730667379455,0.5,NEUTRAL,0.5871256391526662,0.5,0.8,0.5785546069146883,2023-04-12,RANGE_BOUND,36.95,35.63,-3.572395128552097,6.054127198917447,4.695534506089305
PDD,0.5913979862396471,0.5752690658902675,0.5,SHORT,0.5471127406049497,0.4991031005004637,0.8,0.43365118026078253,2023-04-13,RANGE_BOUND,68.53,69.23,-1.0214504596527174,1.575952137749892,5.034291551145498
MTCH,0.5793268746477839,0.5533215902686979,0.5,SHORT,0.45,0.5,0.8,0.4618950257141037,2023-04-13,RANGE_BOUND,35.73,34.92,2.26700251889167,3.6383991043940633,1.5113350125944836
PNC,0.5780891550489973,0.6561783100979945,0.5,NEUTRAL,0.687338949454906,0.5,0.7986010870362432,0.5995921905544978,2023-04-13,RANGE_BOUND,121.41,123.38,1.6226011036982069,6.786920352524506,3.212255992092905
AMD,0.5708856746369907,0.5379739538854376,0.5,SHORT,0.4835277895630037,0.5050605322912932,0.8,0.3509693532259137,2023-04-13,RANGE_BOUND,92.09,88.43,3.974372896079914,4.381583233793029,1.1619068302747282
CRWD,0.5680566722193564,0.6361133444387128,0.5,NEUTRAL,0.3802750906892381,0.8,0.7792399718045798,0.6574564916964074,2023-04-13,RANGE_BOUND,136.1,132.25,-2.828802351212345,3.0198383541513607,5.165319617927999
SCHW,0.5675837998519477,0.6351675997038956,0.5,NEUTRAL,0.6950642523364485,0.5,0.8,0.5,2023-04-13,RANGE_BOUND,51.49,53.8,4.486308020974938,9.283355991454645,4.835890464167802
JD,0.5589602069691374,0.6179204139382748,0.5,NEUTRAL,0.6369987269255251,0.5,0.8,0.5,2023-04-13,RANGE_BOUND,37.45,35.63,-4.859813084112153,2.590120160213605,5.967957276368486
DLR,0.5570896279355142,0.6141792558710285,0.5,NEUTRAL,0.5922539489671934,0.5,0.8,0.5401869322482532,2023-04-13,RANGE_BOUND,91.93,96.64,5.123463504840631,6.820406831284664,4.155335581420649
SHOP,0.5561173974540312,0.6122347949080623,0.5,NEUTRAL,0.5878571428571431,0.2,0.8,0.8,2023-04-13,RANGE_BOUND,45.73,48.94,7.019462059916903,9.031270500765377,1.3623441941832404
NVDA,0.5525867032005545,0.605173406401109,0.5,NEUTRAL,0.39829113924050646,0.7,0.7867315935621275,0.5841149348617292,2023-04-13,RANGE_BOUND,264.63,271.19,2.478932849639115,6.223784151456768,0.9182632354608367
MTCH,0.5859451581562407,0.5653548330113468,0.5,SHORT,0.5431818181818183,0.5,0.8,0.3960576495288116,2023-04-14,RANGE_BOUND,35.36,34.92,1.2443438914027105,2.6300904977375583,2.573529411764719
NVDA,0.5838035207656141,0.561460946846571,0.5,SHORT,0.4521589606419567,0.7,0.7680302988844216,0.353083293385417,2023-04-14,RANGE_BOUND,267.58,271.19,-1.3491292323791093,2.010613648254722,5.052694521264689
PDD,0.5774431630404887,0.5498966600736158,0.5,SHORT,0.55,0.5,0.8,0.3224817778097997,2023-04-14,RANGE_BOUND,67.68,69.23,-2.2901891252955053,0.33983451536643283,6.353427895981079
ALB,0.5723201119185009,0.6446402238370017,0.5,NEUTRAL,0.6978766274023558,0.5,0.8,0.5363484910611045,2023-04-14,RANGE_BOUND,204.0,173.75,-14.828431372549023,4.151960784313724,15.774509803921577
PNC,0.5685217209906146,0.6370434419812293,0.5,NEUTRAL,0.6137614678899083,0.5,0.7857619400614207,0.6249472150754156,2023-04-14,RANGE_BOUND,121.85,123.38,1.2556421830119069,6.401313089864602,3.561756257693882
CRWD,0.5637602614822983,0.6275205229645966,0.5,NEUTRAL,0.3822188449848024,0.7810254952032271,0.7826830451766672,0.6317380373341281,2023-04-14,RANGE_BOUND,135.77,132.25,-2.5926198718420945,3.034543713633342,4.934816233335804
OKTA,0.5620639554369813,0.5219344644308749,0.5,SHORT,0.5449909132212633,0.2970583473297417,0.8,0.38864284237316205,2023-04-14,RANGE_BOUND,74.3,75.96,-2.2341857335127724,1.3458950201884257,7.806056527590854
AMD,0.5610840184120998,0.5201527607492722,0.5,SHORT,0.545487920416864,0.4,0.7739261768352887,0.3186962760605443,2023-04-14,RANGE_BOUND,91.75,88.43,3.6185286103542214,4.027247956403257,1.3297002724795615
DLR,0.5591509208938826,0.6183018417877653,0.5,NEUTRAL,0.6243426458504518,0.5,0.8,0.5174252768771141,2023-04-14,RANGE_BOUND,89.78,96.64,7.6408999777233255,9.378480730674976,1.8601024727110782
SCHW,0.5589639570445055,0.6179279140890112,0.5,NEUTRAL,0.6370239774330042,0.5,0.8,0.5,2023-04-14,RANGE_BOUND,50.77,53.8,5.968091392554653,10.833169194406134,3.4863108134725262
PNC,0.5923064216263015,0.6846128432526031,0.5,NEUTRAL,0.6478104212860315,0.5,0.7696763280743066,0.8,2023-04-17,RANGE_BOUND,125.09,127.85,2.2064113838036636,3.645375329762568,5.100327764009915
ALB,0.5862723814792641,0.672544762958528,0.5,NEUTRAL,0.7094907897522759,0.5,0.8,0.6392623902601273,2023-04-17,RANGE_BOUND,205.9,181.2,-11.996114618746978,3.0694511898980092,16.551724137931046
MTCH,0.5825540906428325,0.5591892557142407,0.5,SHORT,0.55,0.5,0.8,0.3615881177974294,2023-04-17,RANGE_BOUND,36.06,33.13,8.125346644481423,8.333333333333337,0.5823627287853572
OKTA,0.5742609638864293,0.5441108434298714,0.5,SHORT,0.5389860139860141,0.3186008858012701,0.8,0.4706248402087464,2023-04-17,RANGE_BOUND,77.74,69.24,10.93388217134037,11.30692050424491,3.0356315924877864
PDD,0.5704424932397597,0.5371681695268358,0.5,SHORT,0.5251328374070138,0.5,0.8,0.3,2023-04-17,RANGE_BOUND,68.95,65.15,5.511240029006526,7.788252356780278,4.394488759970994
NVDA,0.5699425561367317,0.5362591929758758,0.5,SHORT,0.4015389876880988,0.7,0.7119526006324449,0.3710517184782052,2023-04-17,RANGE_BOUND,270.02,269.56,0.17035775127767216,2.877564624842599,4.103399748166825
NEM,0.5676072876102467,0.6352145752204933,0.5,NEUTRAL,0.5636613386613384,0.8,0.7613402954073393,0.4438326773682858,2023-04-17,RANGE_BOUND,48.47,47.15,-2.723334021043944,1.9806065607592238,3.0328037961625753
AMD,0.561472397611264,0.5208589047477525,0.5,SHORT,0.5216004184100417,0.4,0.8,0.3232807011342397,2023-04-17,RANGE_BOUND,89.87,85.94,4.372983197952607,6.79870924668966,2.548125069544893
JD,0.5578120424799206,0.5142037135998555,0.5,SHORT,0.3858854860186419,0.5,0.8,0.3774171038760893,2023-04-17,RANGE_BOUND,38.05,34.23,10.039421813403415,11.87910643889618,0.9724047306176153
BIDU,0.553156004200118,0.5057381894547599,0.5,SHORT,0.55,0.20287569693078622,0.8,0.39663197914101,2023-04-17,RANGE_BOUND,131.54,117.07,11.000456135015968,11.418579899650293,0.7906340276722101
ALB,0.5922755171020848,0.6845510342041696,0.5,NEUTRAL,0.7013218151540381,0.5,0.8,0.7,2023-04-18,RANGE_BOUND,205.27,186.0,-9.3876357967555,3.3857845764115435,16.29561065913189
MTCH,0.5770505390267371,0.6541010780534741,0.5,NEUTRAL,0.8467690192483959,0.5,0.8,0.39004742941454174,2023-04-18,RANGE_BOUND,35.21,34.99,-0.6248224936097668,2.9679068446464063,6.120420335132071
RBLX,0.576593715579591,0.548352210144711,0.5,SHORT,0.45409663865546224,0.31241305071199765,0.8,0.6,2023-04-18,RANGE_BOUND,40.81,35.54,12.91350159274688,13.849546679735358,2.8914481744670484
JD,0.569124084160407,0.5347710621098309,0.5,SHORT,0.44129535327816694,0.5,0.8,0.3947090281144968,2023-04-18,RANGE_BOUND,37.73,34.75,7.8982242247548236,11.131725417439696,1.828783461436534
AMD,0.5671195837845134,0.5311265159718425,0.5,SHORT,0.5285605289928788,0.4,0.8,0.3577900934737386,2023-04-18,RANGE_BOUND,89.78,87.44,2.6063711294274983,6.7052795722878145,2.650924482067274
NEM,0.5619390667024935,0.5217073940045336,0.5,SHORT,0.29090485074626876,0.7,0.7667143151875981,0.38878037821634526,2023-04-18,RANGE_BOUND,48.86,48.27,1.2075317232910332,4.727793696275073,1.166598444535416
PDD,0.5615613561510122,0.5210206475472948,0.5,SHORT,0.45748175182481765,0.5,0.8,0.3166097019805102,2023-04-18,RANGE_BOUND,70.26,66.12,5.892399658411618,9.507543410190733,2.4480500996299392
SCHW,0.5612616301817723,0.6225232603635448,0.5,NEUTRAL,0.6524949765572672,0.5,0.8,0.5,2023-04-18,RANGE_BOUND,54.0,51.73,-4.2037037037037095,4.2037037037037095,6.851851851851853
BIDU,0.5540160291170582,0.5073018711219238,0.5,SHORT,0.55,0.24073167045966182,0.8,0.3700884959858919,2023-04-18,RANGE_BOUND,131.18,118.46,9.69660009147737,11.289830766885201,1.067235859124871
DLR,0.553102813017863,0.606205626035726,0.5,NEUTRAL,0.5739583333333333,0.6000000000000001,0.8,0.4420007595670137,2023-04-18,RANGE_BOUND,97.57,101.75,4.284103720405863,5.011786409757102,4.468586655734342
MTCH,0.5781242416651171,0.6562484833302341,0.5,NEUTRAL,0.7470823798627002,0.5,0.8,0.5236927258530264,2023-04-19,RANGE_BOUND,35.12,36.9,5.068337129840561,5.096810933940765,5.879840546697035
NEM,0.5766225996370417,0.548404726612803,0.5,SHORT,0.3929643527204502,0.7,0.766019531021578,0.3743099583216074,2023-04-19,RANGE_BOUND,48.26,47.4,1.782014090343964,3.543307086614178,0.963530874430174
ALB,0.5758755088054277,0.6517510176108553,0.5,NEUTRAL,0.7008081334723668,0.44657790945038356,0.8,0.6093530281694721,2023-04-19,RANGE_BOUND,203.78,185.46,-8.990087349101971,0.5986848562174796,15.683580331730296
REGN,0.5629761781980435,0.5235930512691699,0.5,SHORT,0.485621387283237,0.6560293433998803,0.5962246312368834,0.37649166400552486,2023-04-19,RANGE_BOUND,808.86,801.79,0.8740696783126944,4.66335336152116,0.16195633360531758
AMD,0.5624421348293936,0.5226220633261701,0.5,SHORT,0.5012711864406779,0.4,0.8,0.3561122001134518,2023-04-19,RANGE_BOUND,89.94,89.37,0.6337558372248142,6.871247498332211,1.8228819212808611
