symbol,date,direction,combined_score,rsi,macd,position_size,start_price,end_price,pct_return,dollar_return
EOG,2023-02-17,LONG,0.6865814696485624,31.78913738019169,-0.6622567212887702,1000.0,118.42,119.53,0.9373416652592503,9.373416652592503
EOG,2023-02-21,LONG,0.6678747844416159,32.96703296703295,-1.2815819858622888,1000.0,119.23,114.26,-4.1684139897676715,-41.684139897676715
EOG,2023-02-28,LONG,0.6710799529835089,30.032467532467507,-3.6554672927620544,1000.0,113.02,121.77,7.741992567687128,77.41992567687129
EOG,2023-03-02,SHORT,0.5546264200054144,42.50000000000001,-3.2091462896444227,1300.0,120.8,118.26,2.1478099103669823,27.92152883477077
EOG,2023-03-07,LONG,0.8613559174671536,30.881974800720002,-2.5377965432594607,1100.0,118.26,112.18,-5.141214273634365,-56.553357009978015
EOG,2023-03-08,LONG,0.8327853427686387,34.59101382488478,-2.5240143462731055,1100.0,117.83,109.1,-7.408979037596541,-81.49876941356196
EOG,2023-03-15,LONG,0.7,25.428804791723394,-4.680355774375926,1100.0,101.48,105.45,3.912100906582583,43.03310997240841
EOG,2023-03-17,LONG,0.6661818002921801,33.19327731092437,-5.394826568302577,1000.0,102.75,105.73,2.900243309002426,29.00243309002426
EOG,2023-03-27,LONG,0.7979417992901489,35.893774985722445,-4.4405912244192365,1100.0,108.38,113.54,4.76102601956081,52.37128621516891
SO,2023-02-01,LONG,0.7661435121561018,35.78947368421049,-0.9937775069834061,1100.0,68.86,67.9,-1.3941330235259897,-15.335463258785886
SO,2023-02-02,LONG,0.7386956506823161,39.90610328638496,-0.8868391415794719,1100.0,68.62,67.74,-1.2824249489944761,-14.106674438939237
SO,2023-02-03,LONG,0.8451894414747476,34.517766497461906,-0.9006414006894516,1100.0,67.27,66.45,-1.2189683365541715,-13.408651702095886
SO,2023-02-06,LONG,0.7655275150323998,39.471106758080346,-0.8509350065369858,1100.0,67.9,65.78,-3.122238586156123,-34.34462444771735
SO,2023-02-07,LONG,0.6873373774156702,50.124378109452714,-0.8150575181663982,1000.0,67.74,66.88,-1.26956008266903,-12.6956008266903
SO,2023-02-08,LONG,0.7644235255519725,50.0,-0.8805659529966761,1100.0,66.45,67.13,1.02332580887885,11.25658389766735
SO,2023-02-10,SHORT,0.5849183864107469,50.11235955056178,-0.9506625844254444,1300.0,66.88,66.77,0.16474464579900872,2.1416803953871133
SO,2023-02-13,LONG,0.6679737667856998,52.391546162402626,-0.9005809636949778,1000.0,67.13,65.86,-1.8918516311634104,-18.918516311634104
SO,2023-02-14,LONG,0.7629240636327573,46.57687991021324,-0.8893707940207349,1100.0,66.65,66.63,-0.030007501875484177,-0.33008252063032595
SO,2023-02-15,LONG,0.7466840446150744,45.72405929304446,-0.8608799682757109,1100.0,66.77,65.55,-1.8271678897708532,-20.098846787479385
SO,2023-02-16,LONG,0.9094543559773756,38.36956521739127,-0.9013400909167899,1000.0,65.86,65.24,-0.9413908290312856,-9.413908290312856
SO,2023-02-17,LONG,0.7528476593111123,45.74468085106376,-0.8613434338302568,1100.0,66.63,64.74,-2.8365601080594383,-31.20216118865382
SO,2023-02-22,LONG,0.6818131489321188,30.6623931623931,-0.9560032430922121,1000.0,65.24,64.37,-1.333537706928245,-13.335377069282451
SO,2023-02-23,LONG,0.6991150379259257,29.833679833679767,-1.023900699323022,1000.0,64.74,63.06,-2.5949953660796887,-25.949953660796886
SO,2023-02-24,LONG,0.653880998584205,33.9644970414201,-1.0797873023605717,1000.0,64.56,62.32,-3.4696406443618377,-34.69640644361838
SO,2023-02-27,LONG,0.6731752271108112,27.965043695380658,-1.1264245292149297,1000.0,64.37,63.67,-1.0874631039304083,-10.874631039304084
SO,2023-02-28,LONG,0.7,24.45414847161564,-1.2546283447935451,1100.0,63.06,64.81,2.7751347922613467,30.526482714874813
SO,2023-03-01,LONG,0.7,26.01626016260151,-1.3998065097648862,1100.0,62.32,65.23,4.6694480102695834,51.36392811296542
SO,2023-03-06,LONG,0.7473121852624942,40.00000000000002,-1.1375937470523354,1100.0,65.23,64.55,-1.0424651234094862,-11.467116357504349
SO,2023-03-07,LONG,0.8117789008993369,38.306451612903174,-1.0884811161705983,1100.0,64.33,63.94,-0.6062490284470701,-6.66873931291777
SO,2023-03-08,LONG,0.763404008780139,40.00000000000004,-1.0056893840989147,1100.0,64.73,65.15,0.648849065348367,7.137339718832036
SO,2023-03-09,LONG,0.7475188605698253,43.08342133051742,-0.9437221936256748,1100.0,64.55,66.18,2.525174283501186,27.776917118513044
SO,2023-03-10,LONG,0.8427276918621351,35.55316863587544,-0.9330787003076182,1100.0,63.94,67.65,5.802314670003139,63.82546137003453
SO,2023-03-13,LONG,0.6509916535480086,47.88135593220344,-0.8175821890150274,1000.0,65.15,68.12,4.558710667689936,45.58710667689936
SO,2023-03-15,SHORT,0.648045822102426,63.07277628032347,-0.3685326834408471,1560.0,67.65,68.55,-1.3129102844638862,-20.481400437636626
SO,2023-03-16,SHORT,0.6669001751313481,65.58669001751309,-0.11759056983234473,1560.0,68.12,67.13,1.4747504841352788,23.00610755251035
SO,2023-03-17,SHORT,0.6461126798810861,65.41484716157201,0.06280670515815245,1560.0,67.9,66.71,1.7838405036726401,27.827911857293188
SO,2023-03-20,SHORT,0.6971990834539452,75.44022242817417,0.2552797074423552,1560.0,68.55,66.34,3.331323485076876,51.96864636719926
SO,2023-03-21,SHORT,0.6048550565614456,70.96774193548382,0.2898921199733593,1560.0,67.13,68.59,-2.1285901734946933,-33.206006706517215
SO,2023-03-24,SHORT,0.6137342305603825,64.48275862068965,0.3850802278963812,1560.0,68.59,69.34,-1.0816267666570512,-16.87337755985
SO,2023-03-27,SHORT,0.6052203153824323,67.69230769230765,0.46651559180990887,1560.0,68.24,69.06,-1.1873732985809515,-18.523023457862845
BMY,2023-01-31,SHORT,0.7167156320719679,56.00961538461537,0.1120530952342591,1560.0,72.65,74.45,-2.417730020147746,-37.716588314304836
BMY,2023-02-02,SHORT,0.7318371705509374,55.492957746478865,0.020993357865734197,1560.0,72.77,74.52,-2.3483628556092317,-36.63446054750401
BMY,2023-02-03,SHORT,0.6137040280210156,58.49387040280208,0.17743734057697225,1560.0,74.45,73.65,1.0862186014935382,16.945010183299196
BMY,2023-02-06,SHORT,0.6108681975288857,59.82300884955751,0.30436710092821784,1560.0,74.53,71.49,4.252342985032875,66.33655056651286
BMY,2023-02-07,SHORT,0.5979369654635803,60.682226211849155,0.39954720261732746,1300.0,74.52,72.2,3.2132963988919627,41.772853185595515
BMY,2023-02-13,SHORT,0.6970264877938794,53.44970906068162,0.1495656884934249,1560.0,73.17,70.85,3.2745236414961187,51.082568807339456
BMY,2023-02-22,SHORT,0.5537647008293598,50.37037037037035,-0.35015649762348744,1300.0,71.31,69.99,1.8859837119588718,24.517788255465334
