date,symbol,rank,technical_score,seasonal_score,combined_score,technical_direction,direction,position_size,market_regime,entry_date,exit_date,entry_price,exit_price,return,adjusted_return
2023-01-13 05:00:00,NVDA,1,0.6448481224764395,0.605,0.6328936857335077,LONG,LONG,0.05398681057200523,MIXED,2023-01-13 05:00:00,2023-01-23 05:00:00,168.99,191.93,0.1357476773773596,7.328584144161193e-05
2023-01-13 05:00:00,TSLA,2,0.6291459908801241,0.605,0.6219021936160869,NEUTRAL,NEUTRAL,0.05365706580848261,MIXED,2023-01-13 05:00:00,2023-01-23 05:00:00,122.4,143.75,0.17442810457516333,9.359300286038426e-05
2023-01-13 05:00:00,NEM,3,0.6500737269628141,0.5,0.6050516088739698,LONG,LONG,0.053151548266219095,MIXED,2023-01-13 05:00:00,2023-01-23 05:00:00,54.35,53.63,-0.013247470101195931,-7.041235464890099e-06
2023-01-13 05:00:00,AMZN,4,0.5948779134325985,0.605,0.5979145394028189,LONG,LONG,0.05293743618208457,MIXED,2023-01-13 05:00:00,2023-01-23 05:00:00,98.12,97.52,-0.0061149612719120314,-3.2371037208776187e-06
2023-01-13 05:00:00,AMD,5,0.5814669212254846,0.605,0.5885268448578391,LONG,LONG,0.05265580534573518,MIXED,2023-01-13 05:00:00,2023-01-23 05:00:00,71.0,76.53,0.07788732394366199,4.1012197684776846e-05
2023-01-13 05:00:00,CCI,6,0.6184089851730378,0.5,0.5828862896211264,LONG,LONG,0.052486588688633797,MIXED,2023-01-13 05:00:00,2023-01-23 05:00:00,150.86,144.78,-0.040302267002518974,-2.115328511380711e-05
2023-01-13 05:00:00,MSFT,7,0.5697985540338996,0.605,0.5803589878237296,LONG,LONG,0.05241076963471189,MIXED,2023-01-13 05:00:00,2023-01-23 05:00:00,239.23,242.58,0.014003260460644663,7.33921658137717e-06
2023-01-13 05:00:00,CAT,8,0.6123860175645142,0.5,0.5786702122951599,LONG,LONG,0.0523601063688548,MIXED,2023-01-13 05:00:00,2023-01-23 05:00:00,258.46,252.7,-0.022285846939565084,-1.166889316275645e-05
2023-01-13 05:00:00,LMT,9,0.5306035773745368,0.5,0.5214225041621757,SHORT,SHORT,0.040514140099892224,MIXED,2023-01-13 05:00:00,2023-01-23 05:00:00,449.83,441.28,0.01900718049040751,7.700595732923081e-06
2023-01-13 05:00:00,SO,10,0.4575673901547125,0.5,0.47029717310829866,SHORT,SHORT,0.04000000000000001,MIXED,2023-01-13 05:00:00,2023-01-23 05:00:00,70.32,66.86,0.049203640500568746,1.9681456200227504e-05
2023-01-17 05:00:00,NVDA,1,0.6582081990558792,0.605,0.6422457393391154,LONG,LONG,0.05426737218017347,MIXED,2023-01-17 05:00:00,2023-01-24 05:00:00,177.02,192.65,0.0882951078974127,4.7915434819574685e-05
2023-01-17 05:00:00,TSLA,2,0.6410843401913554,0.605,0.6302590381339488,LONG,LONG,0.053907771144018464,MIXED,2023-01-17 05:00:00,2023-01-24 05:00:00,131.49,143.89,0.09430374933454998,5.0837049371498034e-05
