symbol,date,direction,combined_score,rsi,macd,position_size,start_price,end_price,pct_return,dollar_return
MS,2023-03-15,LONG,0.6000000000000001,20.27475130270014,-1.9998566851250814,1200.0,85.39,85.64,0.2927743295467744,3.513291954561293
MS,2023-03-17,LONG,0.6000000000000001,24.259868421052644,-2.69560902271175,1200.0,84.18,87.55,4.003326205749569,48.03991446899482
BLK,2023-01-31,LONG,0.6433493129295059,51.1900357627328,9.301143201899322,1200.0,759.21,757.16,-0.27001751820973086,-3.2402102185167703
BLK,2023-02-01,LONG,0.6074851860291316,54.0348767288034,9.63105779721991,1200.0,762.63,742.38,-2.6552850005900686,-31.863420007080823
BLK,2023-02-03,LONG,0.6581209987919621,51.54137897500727,9.847382783078615,1200.0,757.16,729.86,-3.605578741613391,-43.266944899360695
BLK,2023-02-21,LONG,0.6000000000000001,26.44394951744613,-7.257163541961631,1200.0,695.75,683.43,-1.7707509881423,-21.2490118577076
BLK,2023-02-22,LONG,0.6000000000000001,23.062598481592858,-9.685670321523503,1200.0,687.41,683.06,-0.6328101133239339,-7.593721359887207
BLK,2023-03-09,LONG,0.6000000000000001,24.067226890756345,-16.790906269298603,1200.0,651.28,637.83,-2.0651639847684478,-24.78196781722137
BLK,2023-03-10,LONG,0.6000000000000001,19.289878113407596,-19.44493341895634,1200.0,635.03,631.74,-0.5180857597278821,-6.217029116734585
BLK,2023-03-13,LONG,0.6000000000000001,21.068298329750363,-22.041394195252906,1200.0,625.77,636.98,1.7913930038192971,21.496716045831565
BLK,2023-03-21,LONG,0.7744392967375594,43.09193245778614,-19.92114382855982,1000.0,662.15,644.88,-2.608170354149364,-26.08170354149364
BLK,2023-03-22,LONG,0.8627127177692978,36.73886968178935,-18.81277245782644,1000.0,648.32,648.32,0.0,0.0
BLK,2023-03-23,LONG,0.8794205708944,34.00559399381714,-17.453988364427573,1000.0,651.78,646.24,-0.8499800546196479,-8.499800546196479
BLK,2023-03-24,LONG,0.8907750533207035,33.99308365830328,-16.740935432398032,1000.0,644.88,657.22,1.913534300955222,19.13534300955222
BLK,2023-03-27,LONG,0.8247375952007051,39.51600063684129,-15.71707988243304,1000.0,648.32,661.04,1.9619940769989963,19.619940769989963
SCHW,2023-02-06,LONG,0.7767610703990843,42.13945430922478,-1.0967970233213578,1300.0,79.86,79.58,-0.3506135737540661,-4.557976458802859
SCHW,2023-02-07,LONG,0.6770936948880295,49.57418198117436,-0.8008806788652834,1560.0,81.19,80.46,-0.8991255080674998,-14.026357925852997
SCHW,2023-02-09,LONG,0.6199970665204467,57.02479338842975,-0.5288910170820458,1560.0,79.58,80.77,1.4953505906006415,23.32746921337001
SCHW,2023-02-13,LONG,0.6283418127365953,53.47181008902078,-0.28367058762422914,1560.0,80.42,80.34,-0.09947774185525837,-1.5518527729420306
SCHW,2023-02-14,LONG,0.6007197236272894,54.54545454545456,-0.1675567509694531,1560.0,80.77,80.32,-0.5571375510709409,-8.691345796706678
SCHW,2023-03-07,LONG,0.6000000000000001,25.749999999999986,-0.9913834812096667,1560.0,74.95,58.7,-21.681120747164773,-338.22548365577046
SCHW,2023-03-09,LONG,0.6000000000000001,19.246119733924573,-1.831447795975464,1560.0,66.47,56.68,-14.728448924326765,-229.76380321949753
SCHW,2023-03-10,LONG,0.6000000000000001,14.323432343234302,-3.0553370472291306,1560.0,58.7,59.55,1.4480408858603022,22.589437819420716
SCHW,2023-03-13,LONG,0.6000000000000001,11.835287701118048,-4.5210584030862435,1560.0,51.91,57.88,11.500674243883658,179.4105182045851
SCHW,2023-03-14,LONG,0.6000000000000001,21.794871794871796,-5.23738073712714,1560.0,56.68,56.41,-0.4763585038814466,-7.431192660550567
C,2023-02-03,SHORT,0.21803812541104026,56.7852437417655,1.3224746676482866,1000.0,50.95,51.15,-0.3910068426197344,-3.910068426197344
C,2023-02-06,SHORT,0.25548103866232896,53.772290809327835,1.1915624261001199,1000.0,50.86,49.98,1.7607042817126883,17.60704281712688
C,2023-02-07,SHORT,0.1614716571296358,62.724550898203624,1.0969552576381645,1000.0,51.13,50.11,2.03552185192577,20.3552185192577
C,2023-02-08,SHORT,0.15872606061918262,63.40361445783136,1.0119273591834812,1000.0,51.15,51.0,0.2941176470588225,2.941176470588225
C,2023-03-01,SHORT,0.23719844630863418,52.482269503546114,0.2379871575197896,1000.0,51.5,52.18,-1.3031812955155209,-13.031812955155209
