,combined_score,technical_score,seasonal_score,sector_boost,technical_direction,direction,momentum_score,trend_score,volatility_score,volume_score,position_size,symbol,market_regime,entry_date,exit_date,entry_price,exit_price,return,adjusted_return
2023-01-03 05:00:00+00:00,0.6515168957053359,0.67145270815048,0.605,0,LONG,LONG,0.7751907587961002,0.5,0.8,0.6106200738058198,0.05454550687116008,AMZN,MIXED,2023-01-03 05:00:00+00:00,2023-01-09 05:00:00+00:00,239.58,227.12,0.05200768010685369,0.002090384212760588
2023-01-03 05:00:00+00:00,0.6277499999999999,0.6375,0.605,0,NEUTRAL,NEUTRAL,0.55,0.5,0.8,0.7,0.0538325,TSLA,MIXED,2023-01-03 05:00:00+00:00,2023-01-09 05:00:00+00:00,239.58,227.12,0.05200768010685369,0.002090384212760588
2023-01-03 05:00:00+00:00,0.6037298126456567,0.6031854466366525,0.605,0,NEUTRAL,NEUTRAL,0.55,0.477349635524568,0.8,0.5853921510220419,0.0531118943793697,NVDA,MIXED,2023-01-03 05:00:00+00:00,2023-01-09 05:00:00+00:00,239.58,227.12,0.05200768010685369,0.002090384212760588
2023-01-03 05:00:00+00:00,0.5856200193660641,0.5773143133800916,0.605,0,NEUTRAL,NEUTRAL,0.55,0.2915082145455098,0.8,0.6677490389748568,0.05256860058098193,AAPL,MIXED,2023-01-03 05:00:00+00:00,2023-01-09 05:00:00+00:00,239.58,227.12,0.05200768010685369,0.002090384212760588
2023-01-03 05:00:00+00:00,0.5839116393793939,0.6198737705419913,0.5,0,LONG,LONG,0.5605501813784761,0.8,0.568752155041718,0.5501927457477711,0.052517349181381824,SO,MIXED,2023-01-03 05:00:00+00:00,2023-01-09 05:00:00+00:00,239.58,227.12,0.05200768010685369,0.002090384212760588
2023-01-03 05:00:00+00:00,0.5735760988467046,0.6051087126381494,0.5,0,NEUTRAL,NEUTRAL,0.5955096714768191,0.5,0.7664685457217163,0.5584566333540624,0.05220728296540114,EOG,MIXED,2023-01-03 05:00:00+00:00,2023-01-09 05:00:00+00:00,239.58,227.12,0.05200768010685369,0.002090384212760588
2023-01-03 05:00:00+00:00,0.5441881296937311,0.518125899562473,0.605,0,NEUTRAL,NEUTRAL,0.4759424842919284,0.2,0.8,0.5965611139579637,0.051325643890811935,GOOGL,MIXED,2023-01-03 05:00:00+00:00,2023-01-09 05:00:00+00:00,239.58,227.12,0.05200768010685369,0.002090384212760588
2023-01-03 05:00:00+00:00,0.5374217897967332,0.5534596997096188,0.5,0,NEUTRAL,NEUTRAL,0.4284304511278194,0.5,0.7057279382955851,0.5796804094150712,0.051122653693901995,CCI,MIXED,2023-01-03 05:00:00+00:00,2023-01-09 05:00:00+00:00,239.58,227.12,0.05200768010685369,0.002090384212760588
2023-01-03 05:00:00+00:00,0.5325887594832295,0.501555370690328,0.605,0,SHORT,SHORT,0.5209970887918487,0.3125773872113578,0.8,0.3726470067581056,0.04078213022759751,AMD,MIXED,2023-01-03 05:00:00+00:00,2023-01-09 05:00:00+00:00,239.58,227.12,0.05200768010685369,0.002090384212760588
2023-01-03 05:00:00+00:00,0.5080733336449349,0.4665333337784785,0.605,0,SHORT,SHORT,0.5093291995490414,0.2,0.7820739866194415,0.37473014894543105,0.04019376000747844,MSFT,MIXED,2023-01-03 05:00:00+00:00,2023-01-09 05:00:00+00:00,239.58,227.12,0.05200768010685369,0.002090384212760588
