,combined_score,technical_score,seasonal_score,sector_boost,technical_direction,direction,momentum_score,trend_score,volatility_score,volume_score,position_size,symbol,market_regime,entry_date,exit_date,entry_price,exit_price,return,adjusted_return
2023-07-03 04:00:00+00:00,0.6249753855585598,0.6487802209030473,0.5,0,LONG,LONG,0.6133059573424858,0.8,0.6818149262697033,0.5,0.053749261566756794,CAT,TRENDING,2023-07-03 04:00:00+00:00,2023-07-07 04:00:00+00:00,406.48,405.28,0.0029521747687464217,0.00011808699074985689
2023-07-03 04:00:00+00:00,0.5981170418009176,0.6168060021439496,0.5,0,LONG,LONG,0.593494683827644,0.8,0.5737293247481545,0.5,0.052943511254027534,CCI,TRENDING,2023-07-03 04:00:00+00:00,2023-07-07 04:00:00+00:00,406.48,405.28,0.0029521747687464217,0.00011808699074985689
2023-07-03 04:00:00+00:00,0.596547945263352,0.614938030075419,0.5,0,NEUTRAL,NEUTRAL,0.5391548709408828,0.6205972493607933,0.8,0.5,0.05289643835790056,AMD,TRENDING,2023-07-03 04:00:00+00:00,2023-07-07 04:00:00+00:00,406.48,405.28,0.0029521747687464217,0.00011808699074985689
2023-07-03 04:00:00+00:00,0.5939471305204793,0.6118418220481896,0.5,0,NEUTRAL,NEUTRAL,0.30021959009848287,0.8,0.8,0.5471476980942755,0.052818413915614384,TSLA,TRENDING,2023-07-03 04:00:00+00:00,2023-07-07 04:00:00+00:00,406.48,405.28,0.0029521747687464217,0.00011808699074985689
2023-07-03 04:00:00+00:00,0.5691712817493517,0.5823467639873235,0.5,0,LONG,LONG,0.44999999999999996,0.6788085292447326,0.7005785267045618,0.5,0.05207513845248055,FDX,TRENDING,2023-07-03 04:00:00+00:00,2023-07-07 04:00:00+00:00,406.48,405.28,0.0029521747687464217,0.00011808699074985689
2023-07-03 04:00:00+00:00,0.5612813253171781,0.5729539587109264,0.5,0,NEUTRAL,NEUTRAL,0.4803264604810994,0.7,0.611489374362606,0.5,0.051838439759515346,GOOGL,TRENDING,2023-07-03 04:00:00+00:00,2023-07-07 04:00:00+00:00,406.48,405.28,0.0029521747687464217,0.00011808699074985689
2023-07-03 04:00:00+00:00,0.5599554596869978,0.5713755472464259,0.5,0,LONG,LONG,0.5875954198473282,0.5,0.6979067691383756,0.5,0.05179866379060993,EOG,TRENDING,2023-07-03 04:00:00+00:00,2023-07-07 04:00:00+00:00,406.48,405.28,0.0029521747687464217,0.00011808699074985689
2023-07-03 04:00:00+00:00,0.558789844783254,0.5699879104562549,0.5,0,LONG,LONG,0.49682163187855777,0.5879373431449952,0.6951926668014667,0.5,0.051763695343497625,VLO,TRENDING,2023-07-03 04:00:00+00:00,2023-07-07 04:00:00+00:00,406.48,405.28,0.0029521747687464217,0.00011808699074985689
2023-07-03 04:00:00+00:00,0.5578785599729096,0.5689030475867971,0.5,0,LONG,LONG,0.44999999999999996,0.8,0.5215069356762445,0.5041052546709438,0.05173635679918729,AAPL,TRENDING,2023-07-03 04:00:00+00:00,2023-07-07 04:00:00+00:00,406.48,405.28,0.0029521747687464217,0.00011808699074985689
2023-07-03 04:00:00+00:00,0.4940986620907958,0.4929745977271378,0.5,0,SHORT,SHORT,0.18055555555555536,0.8,0.6913428353529958,0.3,0.04000000000000001,DE,TRENDING,2023-07-03 04:00:00+00:00,2023-07-07 04:00:00+00:00,406.48,405.28,0.0029521747687464217,0.00011808699074985689
